opeid,associates,bachelors,firstprofessional,gradprofessional,mastersordoctors,nondegree,nondegree1year,nondegree2years,nondegree3years,private,proprietary,public,hbcuCollege,hispanicCollege,nativeAmericanCollege,notReportedCollege
5448,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5461,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5467,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5498,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5499,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5519,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5523,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5525,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5532,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5533,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5534,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5535,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5537,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5541,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5544,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5585,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5594,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5599,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5601,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5618,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5619,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5621,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5622,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5624,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5697,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5707,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5732,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5752,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5753,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5754,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5757,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5759,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5760,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5763,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6136,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6165,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6214,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6225,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6228,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6240,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6257,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
6267,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6273,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6305,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6322,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6324,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6331,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6385,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6389,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6392,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6399,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6404,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6417,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6421,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6429,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6435,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6438,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6443,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6445,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6448,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6461,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6467,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6477,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6487,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6489,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6494,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6507,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6534,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6537,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6551,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6560,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6565,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
6574,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6577,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6578,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6582,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
6583,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6591,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
6606,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6612,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6622,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6639,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6656,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6720,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6725,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6731,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6750,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6753,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6760,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6768,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6771,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6775,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6777,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6782,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6785,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6787,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6788,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6789,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6791,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6799,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6804,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6807,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6810,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6811,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6815,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6819,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6835,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6836,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6858,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6865,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6867,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6871,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6895,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6911,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6931,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6938,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6941,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6942,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6949,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6951,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6960,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6961,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6962,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6973,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6975,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6977,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6982,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7012,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7026,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7032,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7035,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7047,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7050,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7085,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7096,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7109,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7110,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7113,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7115,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7118,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7119,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7120,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7121,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7130,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7142,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7164,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7170,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7171,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7178,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7187,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7191,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7203,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7204,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7253,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7265,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7266,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7273,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7275,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7279,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7283,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7287,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7289,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7291,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7297,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7303,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7304,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7305,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7316,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7375,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7387,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7388,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7394,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7401,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7437,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7447,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7465,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7466,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7468,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7469,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7473,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7502,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7518,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7522,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7529,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7531,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7532,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7536,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7540,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7544,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7549,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7555,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7560,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7570,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7572,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7573,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7582,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7588,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7593,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7598,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7600,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7607,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7611,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7617,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7635,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7640,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7644,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7649,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7658,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7659,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7669,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7678,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7684,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7686,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7687,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7690,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7691,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7692,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7694,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7713,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7717,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7729,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7730,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7738,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7764,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7779,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7780,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7783,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7839,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7845,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7870,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7871,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7900,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7912,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7916,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7921,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7930,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7933,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7936,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7938,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7941,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7947,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7948,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7950,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7954,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7986,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7993,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8038,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8067,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8071,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8073,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8076,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8078,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8080,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8081,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8083,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8085,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8129,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8132,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8133,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8145,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8155,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8175,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8178,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8189,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8200,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8221,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8228,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8244,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8259,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8260,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8263,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8269,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8278,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8284,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8303,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8304,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8308,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8310,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8403,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8404,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8424,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8437,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8466,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8492,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8494,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8495,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8503,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8504,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8510,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8537,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8543,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8552,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8557,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8558,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8568,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8596,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8612,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8613,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8645,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8653,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8655,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8658,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8659,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8677,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8694,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8843,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8844,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8846,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8848,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8849,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8855,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8859,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8860,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8862,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8863,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8864,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8871,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8878,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8880,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8886,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8887,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8896,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8903,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8906,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8916,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8918,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8938,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
8939,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8955,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8959,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8976,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9010,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9022,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9029,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
9032,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9043,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9047,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9054,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9058,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9078,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9082,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9089,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9145,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9156,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9157,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9163,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9185,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9192,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9194,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9226,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9231,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9232,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9236,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9248,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9259,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9270,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9272,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9275,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9284,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9314,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9336,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9344,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9345,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9387,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9401,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9412,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9419,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9430,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9449,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9459,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9475,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9507,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9509,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
9515,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9523,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9530,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9531,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9535,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9542,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9543,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9544,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9549,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9567,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9590,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9593,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9595,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9600,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9607,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9617,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9618,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
