opeid,stateabv,state,county,city,name,address,zipcode,zipext,proglength,schooltype,year1,num1,denom1,drate1,prate1,ethniccode,congdis,region,averageorgreaterthan30,year2,num2,denom2,drate2,prate2,year3,num3,denom3,drate3,prate3,lat,lng,population,density,military,agemedian,male,female,married,familysize,incomehouseholdmedian,incomehouseholdsixfigure,homeownership,homevalue,rentmedian,educationcollegeorabove,laborforceparticipation,unemploymentrate,racewhite,raceblack,raceasian,racenative,racepacific,raceother,racemultiple
41580,PA,Pennsylvania,Lehigh,Allentown,METRO BEAUTY ACADEMY                                             ,4977 MEDICAL CENTER CIRCLE                        ,18106,9693,3,3,2016,18,108,16.6,A,5,15,3,0,2015,22.0,168.0,13.0,A,2014,17.0,145.0,11.7,A,40.5961,-75.4755,682899.0,2668.0,False,31.8,48.4,51.6,33.6,3.36,38522.0,10.2,43.4,124165.0,1029.0,14.9,62.5,12.4,59.2,14.1,2.1,0.5,0.1,19.5,4.6
41581,SC,South Carolina,Aiken,Aiken,AIKEN SCHOOL OF COSMETOLOGY AND BARBERING                        ,225 RICHLAND AVENUE EAST                          ,29801,4554,3,3,2016,11,68,16.1,B,5,3,4,1,2015,8.0,68.0,11.7,B,2014,11.0,79.0,13.9,B,33.5304,-81.727,30721.0,568.0,False,46.7,47.2,52.8,48.0,2.77,53433.0,24.2,65.6,174650.0,766.0,44.3,52.6,5.9,68.5,26.9,2.1,0.0,0.2,0.3,1.9
41582,CA,California,Los Angeles,Sherman Oaks,PAUL MITCHELL THE SCHOOL SHERMAN OAKS                            ,"15301 VENTURA BOULEVARD, UNIT P2                  ",91403,5882,3,3,2016,18,172,10.4,A,5,28,9,0,2015,22.0,162.0,13.5,A,2014,9.0,161.0,5.5,A,34.14659,-118.46286,25218.0,2497.2,False,39.8,48.3,51.7,46.2,2.84,95944.0,48.4,44.2,915988.0,1749.0,60.6,74.8,8.3,80.1,6.3,7.2,0.4,0.1,1.3,4.6
41589,CA,California,Los Angeles,Valencia,FLAIR BEAUTY COLLEGE                                             ,23754 VALENCIA BOULEVARD                          ,91355,2196,3,3,2016,3,39,7.6,A,5,25,9,0,2015,1.0,35.0,2.8,A,2014,1.0,45.0,2.2,A,34.424659999999996,-118.58923,31455.0,812.1,False,40.7,50.0,50.0,50.6,3.09,92707.0,46.3,58.8,528734.0,1933.0,45.6,65.2,5.2,71.6,3.5,12.0,0.2,0.1,5.6,7.0
41594,WI,Wisconsin,Milwaukee,Glendale,COLUMBIA COLLEGE OF NURSING                                      ,4425 NORTH PORT WASHINGTON ROAD                   ,53212,1082,8,2,2016,1,75,1.3,A,5,4,5,0,2015,1.0,78.0,1.2,A,2014,0.0,55.0,0.0,A,43.1288,-87.9277,12728.0,852.0,False,45.7,46.1,53.9,48.6,2.94,65992.0,31.3,69.0,210589.0,1317.0,51.5,63.1,2.6,78.7,14.4,3.7,0.3,0.0,0.6,2.4
41596,CA,California,Los Angeles,North Hollywood,GALAXY MEDICAL COLLEGE                                           ,6400 LAUREL CANYON BOULEVARD       SUITE 115      ,91606,1593,3,3,2016,13,74,17.5,B,5,28,9,1,2015,3.0,30.0,10.0,A,2014,7.0,30.0,23.3,A,34.1866,-118.38871,44476.0,5208.8,False,36.3,50.0,50.0,43.5,3.6,46397.0,20.5,30.6,532287.0,1243.0,21.5,64.4,7.0,69.3,4.0,5.5,0.3,0.5,18.1,2.3
41597,CA,California,Los Angeles,Glendale,AMERICAN MEDICAL SCIENCES CENTER                                 ,"225 WEST BROADWAY SUITE 410,                      ",91204,5108,5,3,2016,1,52,1.9,A,5,29,9,0,2015,4.0,37.0,10.8,A,2014,4.0,57.0,7.0,A,34.1818,-118.2468,203054.0,2572.0,False,41.2,47.5,52.5,49.8,3.32,58657.0,30.0,33.8,675501.0,2276.0,39.6,62.3,8.1,72.7,1.7,15.9,0.2,0.1,5.8,3.6
41601,CA,California,Los Angeles,Gardena,TRINITY SCHOOL OF HEALTH AND ALLIED SCIENCES                     ,1225 WEST 190TH STREET             SUITE 375      ,90248,4334,2,3,2016,6,75,8.0,A,5,37,9,0,2015,6.0,38.0,15.7,A,2014,11.0,83.0,13.2,A,33.8944,-118.3073,60224.0,3989.0,False,40.6,47.5,52.5,44.6,3.55,50807.0,21.1,49.7,405277.0,1506.0,23.2,61.1,7.5,22.7,23.4,25.1,0.3,1.3,23.2,4.0
41604,CA,California,Los Angeles,Los Angeles,ANGELES COLLEGE                                                  ,3440 WILSHIRE BOULEVARD            SUITE 310      ,90010,2100,4,3,2016,14,113,12.3,B,5,33,9,1,2015,18.0,158.0,11.3,B,2014,8.0,64.0,12.5,A,34.1139,-118.4068,12815475.0,3295.0,False,35.2,49.5,50.5,38.6,3.63,54501.0,27.0,36.8,549600.0,2085.0,33.1,66.3,8.1,52.2,8.9,11.7,0.7,0.2,22.9,3.5
41606,IL,Illinois,McLean,Normal,PAUL MITCHELL THE SCHOOL NORMAL                                  ,1503 EAST COLLEGE AVENUE           SUITE L        ,61761,0,3,3,2016,9,73,12.3,A,5,15,5,0,2015,5.0,67.0,7.4,A,2014,5.0,76.0,6.5,A,40.522,-88.9877,54284.0,1123.0,False,24.4,47.5,52.5,37.2,3.1,56363.0,25.4,56.2,165469.0,1211.0,49.2,67.1,3.0,82.5,9.6,4.4,0.3,0.0,0.7,2.6
41607,TX,Texas,Travis,Austin,AVENUE FIVE INSTITUTE                                            ,8620 BURNET ROAD                   SUITE 300      ,78757,7000,3,3,2016,3,146,2.0,A,5,10,6,0,2015,8.0,171.0,4.6,A,2014,5.0,154.0,3.2,A,30.3006,-97.7517,1638716.0,1144.0,False,32.7,50.6,49.4,40.3,3.27,63717.0,30.4,45.3,285643.0,1524.0,49.0,73.3,4.4,75.0,7.6,7.0,0.5,0.1,6.7,3.1
41618,CA,California,Orange,Irvine,BRANDMAN UNIVERSITY                                              ,16355 LAGUNA CANYON ROAD                          ,92618,3801,8,2,2016,143,2738,5.2,A,5,48,9,0,2015,135.0,2619.0,5.1,A,2014,163.0,2950.0,5.5,A,33.6772,-117.7738,277453.0,1633.0,False,34.4,48.5,51.5,52.8,3.18,95573.0,48.2,48.2,753492.0,2487.0,67.5,64.1,5.7,47.7,2.0,41.8,0.1,0.2,2.9,5.3
41619,UT,Utah,Utah,American Fork,MANDALYN ACADEMY                                                 ,648 EAST STATE ROAD                UNIT B         ,84003,2161,3,3,2016,5,33,15.1,A,5,2,8,0,2015,2.0,48.0,4.1,A,2014,6.0,34.0,17.6,A,40.3793,-111.7951,29527.0,1069.0,False,27.8,51.1,48.9,59.3,3.92,70926.0,28.5,75.8,244638.0,1262.0,37.5,65.9,5.2,92.7,0.6,1.0,0.7,1.3,1.5,2.3
41620,FL,Florida,Broward,Pembroke Pines,JOSE MARIA VARGAS UNIVERSITY                                     ,10131 PINES BOULEVARD                             ,33026,4534,8,3,2016,1,28,3.5,B,5,17,4,1,2015,0.0,23.0,0.0,B,2014,0.0,19.0,0.0,B,26.0128,-80.3382,170712.0,2009.0,False,40.1,46.6,53.4,47.7,3.57,65805.0,29.3,72.1,237132.0,1430.0,33.0,65.3,6.3,66.0,20.4,5.5,0.4,0.1,5.0,2.7
41622,NH,New Hampshire,Hillsborough,Manchester,AMERICAN ACADEMY OF HEALTH AND BEAUTY                            ,981 SECOND STREET                  SUITE 4        ,3102,5263,3,3,2016,6,46,13.0,A,5,1,1,0,2015,2.0,49.0,4.0,A,2014,6.0,44.0,13.6,A,42.9848,-71.4447,160742.0,1298.0,False,36.5,51.1,48.9,40.3,2.98,56467.0,21.9,45.6,211090.0,1501.0,28.3,69.0,5.5,86.5,4.9,4.8,0.2,0.0,1.2,2.4
41624,NM,New Mexico,Bernalillo,Albuquerque,TONI&GUY HAIRDRESSING  ACADEMY                                   ,2201 UPTOWN LOOP NORTHEAST SUITE F                ,87110,4404,3,3,2016,9,116,7.7,A,5,1,6,0,2015,4.0,74.0,5.4,A,2014,7.0,81.0,8.6,A,35.1053,-106.6464,758523.0,1151.0,False,36.2,48.8,51.2,41.8,3.23,49878.0,20.6,59.8,188094.0,1063.0,34.3,64.1,6.5,73.6,3.3,2.7,4.4,0.1,11.6,4.3
41625,FL,Florida,Broward,Hollywood,HOLLYWOOD INSTITUTE OF BEAUTY CAREERS                            ,420 SOUTH STATE ROAD 7                            ,33023,6720,3,3,2016,101,737,13.7,A,5,17,4,0,2015,112.0,544.0,20.5,A,2014,77.0,427.0,18.0,A,26.0294,-80.1679,153627.0,2175.0,False,42.1,49.9,50.1,41.4,3.42,50019.0,20.0,57.5,216383.0,1230.0,26.2,65.0,7.6,70.6,17.7,2.3,0.2,0.1,5.0,4.1
41627,KS,Kansas,Sedgwick,Wichita,ERIC FISHER ACADEMY                                              ,6727 WEST CENTRAL                                 ,67212,3376,3,3,2016,4,125,3.2,A,5,4,7,0,2015,5.0,118.0,4.2,A,2014,3.0,123.0,2.4,A,37.6897,-97.3441,483057.0,935.0,False,34.5,49.3,50.7,46.9,3.26,48982.0,19.1,59.8,122475.0,895.0,29.6,66.4,6.2,75.3,11.2,5.0,0.9,0.0,3.3,4.2
41628,CA,California,Stanislaus,Modesto,PAUL MITCHELL THE SCHOOL MODESTO                                 ,3100 MCHENRY AVENUE                               ,95350,1440,3,3,2016,29,194,14.9,A,5,18,9,0,2015,18.0,219.0,8.2,A,2014,28.0,230.0,12.1,A,37.6374,-121.0028,381398.0,1924.0,False,35.3,49.1,50.9,46.3,3.47,54024.0,22.6,54.6,235081.0,1280.0,19.2,59.9,11.3,72.7,4.2,7.7,0.8,1.0,8.9,4.7
41630,FL,Florida,Hillsborough,Tampa,SUMMIT SALON ACADEMY                                             ,4802 GUNN HIGHWAY                  SUITE 144      ,33624,6321,3,3,2016,2,91,2.1,A,5,11,4,0,2015,7.0,81.0,8.6,A,2014,12.0,76.0,15.7,A,27.9942,-82.4451,2804240.0,1305.0,False,35.6,48.3,51.7,37.3,3.24,48245.0,23.4,48.3,192334.0,1140.0,36.2,65.4,8.1,65.2,24.2,4.2,0.3,0.1,2.6,3.4
41631,FL,Florida,Alachua,Gainesville,SUMMIT SALON ACADEMY - GAINESVILLE                               ,6915 NORTH WEST 4TH BOULEVARD      SUITE B        ,32607,1672,3,3,2016,3,53,5.6,A,5,6,4,0,2015,7.0,62.0,11.2,A,2014,9.0,59.0,15.2,A,29.6804,-82.3458,199695.0,810.0,False,26.0,48.0,52.0,24.9,3.17,34004.0,12.1,38.8,147441.0,856.0,43.1,56.5,7.8,66.0,22.0,6.9,0.3,0.1,0.9,3.8
41632,FL,Florida,Sumter,The Villages,TENAJ SALON INSTITUTE                                            ,11915 CR 103                                      ,32162,9311,3,3,2016,1,77,1.2,A,5,5,4,0,2015,13.0,126.0,10.3,A,2014,14.0,145.0,9.6,A,28.9021,-81.9888,74618.0,920.0,False,70.9,46.5,53.5,77.7,2.09,61022.0,22.0,96.4,264127.0,671.0,41.3,13.5,4.1,98.3,0.3,0.8,0.1,0.0,0.1,0.3
41633,MI,Michigan,Kent,Grand Rapids,COMPASS COLLEGE OF CINEMATIC ARTS                                ,41 SHELDON BOULEVARD SOUTHEAST                    ,49503,4227,6,2,2016,1,37,2.7,A,5,3,5,0,2015,11.0,90.0,12.2,B,2014,6.0,34.0,17.6,A,42.9615,-85.6557,602694.0,1727.0,False,31.1,49.2,50.8,36.2,3.27,44369.0,14.2,54.4,121421.0,862.0,34.7,67.9,7.4,67.6,19.9,2.1,0.4,0.0,5.1,4.8
41637,MT,Montana,Ravalli,Hamilton,BITTERROOT SCHOOL OF COSMETOLOGY                                 ,2079 NORTH FIRST STREET            SUITE-B.       ,59840,3118,3,3,2016,7,55,12.7,B,5,AL      ,8,1,2015,6.0,49.0,12.2,B,2014,8.0,44.0,18.1,B,46.2527,-114.1598,6722.0,753.0,False,49.8,47.6,52.4,43.4,2.58,29799.0,7.2,40.9,165501.0,748.0,31.0,56.5,4.3,95.4,0.0,0.0,2.0,0.0,0.0,2.6
41641,MT,Montana,Cascade,Great Falls,MONTANA ACADEMY OF SALONS                                        ,501 2ND STREET SOUTH                              ,59405,0,3,3,2016,10,57,17.5,A,5,AL      ,8,0,2015,3.0,46.0,6.5,A,2014,5.0,56.0,8.9,A,47.5022,-111.2995,65624.0,990.0,False,39.2,49.3,50.7,49.6,2.85,44725.0,17.1,63.8,164565.0,828.0,27.1,62.7,4.6,87.6,0.9,1.1,5.5,0.1,0.7,4.1
41644,CA,California,Los Angeles,Artesia,ANGELES INSTITUTE                                                ,17100 PIONEER BOULEVARD            SUITES 100 & 17,90701,6610,3,3,2016,17,149,11.4,A,5,39,9,0,2015,24.0,108.0,22.2,A,2014,21.0,144.0,14.5,A,33.8676,-118.0806,16904.0,4027.0,False,39.0,49.1,50.9,47.2,3.99,62702.0,27.7,50.6,435970.0,1167.0,27.9,58.4,4.8,36.8,4.1,36.6,0.5,0.2,17.1,4.7
41650,TN,Tennessee,Davidson,Nashville,MERIDIAN INSTITUTE OF SURGICAL ASSISTING                         ,1507 COUNTY HOSPITAL ROAD                         ,37218,0,5,3,2016,8,189,4.2,A,5,5,4,0,2015,11.0,164.0,6.7,A,2014,10.0,165.0,6.0,A,36.1715,-86.7843,1076645.0,541.0,False,34.1,48.2,51.8,40.3,3.13,52858.0,21.3,54.0,191588.0,1120.0,38.5,70.6,5.3,63.1,27.8,3.6,0.3,0.1,2.7,2.5
41653,WI,Wisconsin,Waukesha,Pewaukee,PAUL MITCHELL THE SCHOOL MILWAUKEE                               ,2000 SILVERNAIL ROAD                              ,53072,5524,3,3,2016,13,84,15.4,A,5,5,5,0,2015,15.0,91.0,16.4,A,2014,11.0,118.0,9.3,A,43.0701,-88.2411,14476.0,286.0,False,43.9,48.0,52.0,66.5,2.98,92000.0,43.7,81.7,283026.0,1516.0,52.0,67.9,3.6,95.1,1.3,2.6,0.2,0.0,0.0,0.8
41655,UT,Utah,Utah,Provo,ACAYDIA SPA AND SCHOOL OF AESTHETICS                             ,86 NORTH UNIVERSITY AVENUE         SUITE 130      ,84601,0,3,3,2016,2,68,2.9,B,5,3,8,1,2015,1.0,64.0,1.5,B,2014,3.0,64.0,4.6,B,40.2457,-111.6457,503695.0,1087.0,False,23.7,50.1,49.9,46.4,3.46,44312.0,17.4,40.8,227580.0,1096.0,42.5,69.3,5.0,88.7,0.6,2.5,0.6,1.3,2.6,3.6
41658,TX,Texas,Denton,Lewisville,SALON PROFESSIONAL ACADEMY (THE)                                 ,2440 B SOUTH STEMMONS FREEWAY                     ,75067,2348,3,3,2016,11,43,25.5,A,5,26,6,0,2015,12.0,71.0,16.9,A,2014,9.0,62.0,14.5,A,33.0452,-96.9823,106021.0,1114.0,False,32.6,49.2,50.8,46.7,3.33,59964.0,23.8,42.6,173073.0,1313.0,33.3,77.1,4.3,67.8,12.9,9.1,0.4,0.1,5.7,4.1
41659,CA,California,Fresno,Fresno,PAUL MITCHELL THE SCHOOL FRESNO                                  ,"5091 NORTH FRESNO STREET, SUITE 104               ",93710,7617,3,3,2016,22,183,12.0,A,5,19,9,0,2015,24.0,160.0,15.0,A,2014,17.0,173.0,9.8,A,36.7831,-119.7941,698021.0,1781.0,False,30.5,49.0,51.0,40.2,3.69,44853.0,17.8,46.9,203780.0,1199.0,20.9,61.5,11.1,56.6,7.8,13.6,1.1,0.1,16.4,4.3
41660,NY,New York,New York,New York,MANHATTAN INSTITUTE (THE)                                        ,45 W. 34TH STREET 5 FL                            ,10001,6516,3,3,2016,25,99,25.2,A,5,8,2,0,2015,14.0,62.0,22.5,A,2014,13.0,64.0,20.3,A,40.6943,-73.9249,19354922.0,11083.0,False,36.2,47.7,52.3,39.5,3.46,57782.0,29.4,32.6,538529.0,1755.0,36.7,63.5,7.8,42.8,24.3,14.0,0.4,0.1,15.1,3.3
41667,IN,Indiana,Madison,Anderson,SUMMIT SALON ACADEMY                                             ,1944 EAST 53RD STREET                             ,46013,2832,3,3,2016,6,77,7.7,A,5,6,5,0,2015,7.0,82.0,8.5,A,2014,4.0,80.0,5.0,A,40.0874,-85.69200000000001,86481.0,498.0,False,37.4,48.2,51.8,38.5,2.94,34693.0,8.3,56.0,69186.0,662.0,14.5,56.1,9.2,79.0,13.8,0.9,0.3,0.0,1.9,4.1
41668,OH,Ohio,Wood,Perrysburg,SUMMIT SALON ACADEMY                                             ,116 WEST SOUTH BOUNDARY STREET                    ,45551,0,4,3,2016,4,32,12.5,A,5,5,5,0,2015,4.0,33.0,12.1,A,2014,4.0,55.0,7.2,A,41.5377,-83.6413,21482.0,697.0,False,36.7,50.0,50.0,57.8,3.14,87947.0,42.3,67.8,206875.0,1392.0,51.7,71.5,4.4,90.0,2.0,4.6,0.2,0.0,0.4,2.7
41670,CA,California,Riverside,Temecula,PAUL MITCHELL THE SCHOOL TEMECULA                                ,27536 YNEZ ROAD                    SUITE E-1      ,92591,4663,3,3,2016,17,197,8.6,A,5,49,9,0,2015,21.0,196.0,10.7,A,2014,14.0,190.0,7.3,A,33.4928,-117.1315,114327.0,1184.0,False,34.9,48.8,51.2,55.2,3.64,87115.0,42.9,64.2,394566.0,1989.0,32.1,66.2,7.6,69.2,5.1,9.3,0.6,0.4,8.4,7.0
41671,CO,Colorado,Denver,Denver,AVEDA INSTITUTE DENVER                                           ,700 16TH STREET                                   ,80202,0,4,3,2016,27,247,10.9,A,5,1,8,0,2015,27.0,274.0,9.8,A,2014,26.0,271.0,9.5,A,39.7621,-104.8759,2787266.0,1774.0,False,34.4,50.0,50.0,39.2,3.22,60098.0,28.7,50.1,322837.0,1372.0,46.5,71.1,4.5,76.9,9.5,3.6,1.0,0.1,5.5,3.4
41672,PA,Pennsylvania,Lackawanna,Scranton,GEISINGER COMMONWEALTH SCHOOL OF MEDICINE                        ,525 PINE STREET                                   ,18509,3240,8,2,2016,4,138,2.8,A,5,11,3,0,2015,0.0,92.0,0.0,A,2014,0.0,72.0,0.0,A,41.4044,-75.6649,389022.0,1183.0,False,36.3,48.9,51.1,37.0,3.14,38683.0,12.1,50.2,103966.0,884.0,22.1,56.0,6.3,84.8,6.4,4.7,0.2,0.0,1.1,2.9
41673,FL,Florida,Lee,Fort Myers,SALON PROFESSIONAL ACADEMY (THE)                                 ,1388 COLONIAL BOULEVARD                           ,33907,1015,3,3,2016,3,30,10.0,A,5,14,4,0,2015,19.0,104.0,18.2,B,2014,27.0,139.0,19.4,B,26.6195,-81.8303,79943.0,774.0,False,39.2,49.6,50.4,41.2,3.34,41591.0,16.8,46.7,185457.0,972.0,27.1,55.6,7.4,63.9,26.2,2.4,0.1,0.1,5.6,1.8
41674,OR,Oregon,Deschutes,Bend,SAGE SCHOOL OF MASSAGE & ESTHETICS                               ,369 NE REVERE AVENUE               SUITE 101      ,97701,4082,3,3,2016,3,57,5.2,B,5,2,10,1,2015,4.0,53.0,7.5,B,2014,2.0,52.0,3.8,B,44.0562,-121.3087,103349.0,1103.0,False,38.2,47.9,52.1,51.7,2.97,60563.0,25.1,58.2,324469.0,1293.0,42.6,66.9,4.9,92.9,0.7,1.8,0.3,0.1,1.2,3.0
41676,NY,New York,Tompkins,Ithaca,FINGER LAKES SCHOOL OF MASSAGE (THE)                             ,215 EAST STATE STREET              SUITE 203      ,14850,1384,3,3,2016,33,201,16.4,A,5,22,2,0,2015,24.0,183.0,13.1,A,2014,20.0,178.0,11.2,A,42.4442,-76.5032,55439.0,2221.0,False,21.8,50.4,49.6,16.9,2.85,31967.0,16.6,26.1,231396.0,1377.0,64.4,46.8,5.7,68.6,6.6,17.6,0.3,0.0,1.8,5.1
41678,IL,Illinois,Fulton,Canton,INNOVATIONS DESIGN ACADEMY                                       ,125 EAST LOCUST STREET                            ,61520,2625,3,3,2016,8,77,10.3,B,5,17,5,1,2015,6.0,40.0,15.0,A,2014,4.0,67.0,5.9,B,40.5632,-90.0409,13972.0,681.0,False,40.0,55.2,44.8,37.1,2.89,41027.0,12.1,67.4,85437.0,674.0,16.8,47.6,6.7,89.4,8.5,0.3,0.3,0.1,0.5,1.0
41686,ID,Idaho,Bingham,Blackfoot,COLLEGE OF MASSAGE THERAPY                                       ,98 POPLAR STREET                   BINGHAM MEMORIA,83221,1758,2,3,2016,8,73,10.9,B,5,2,10,1,2015,9.0,84.0,10.7,B,2014,10.0,73.0,13.6,B,43.193999999999996,-112.3455,15382.0,777.0,False,31.4,49.4,50.6,54.3,3.42,43007.0,13.5,59.4,121233.0,809.0,25.4,65.6,4.0,88.7,0.4,2.2,1.8,0.0,2.9,4.0
41687,TX,Texas,Dallas,Dallas,PELOTON COLLEGE                                                  ,8150 NORTH CENTRAL EXPRESSWAY      SUITE M2240    ,75206,1815,5,3,2016,7,84,8.3,A,5,30,6,0,2015,4.0,83.0,4.8,A,2014,4.0,51.0,7.8,A,32.7936,-96.7662,5733259.0,1524.0,False,32.5,49.6,50.4,40.0,3.44,47285.0,21.1,41.5,155790.0,1111.0,31.6,68.3,5.9,61.8,24.3,3.4,0.3,0.0,7.7,2.6
41689,MD,Maryland,Baltimore,Baltimore,HOLISTIC MASSAGE TRAINING INSTITUTE                              ,2834 LOCH RAVEN ROAD                              ,21218,4220,2,3,2016,2,44,4.5,B,5,7,3,1,2015,5.0,38.0,13.1,B,2014,7.0,31.0,22.5,B,39.3051,-76.6144,2170504.0,2917.0,False,35.0,47.0,53.0,26.8,3.41,46641.0,20.0,47.4,152147.0,1139.0,30.4,61.5,10.0,30.3,62.8,2.6,0.3,0.0,1.7,2.3
41690,TX,Texas,Cameron,Brownsville,SALON & SPA INSTITUTE                                            ,2695  NORTH CORIA STREET                          ,78520,8809,3,3,2016,4,49,8.1,A,5,27,6,0,2015,5.0,66.0,7.5,A,2014,19.0,88.0,21.5,A,25.998,-97.4565,227883.0,534.0,False,30.3,48.2,51.8,47.3,4.0,35636.0,11.5,62.4,85330.0,678.0,18.9,56.1,7.7,95.4,0.4,0.7,0.3,0.0,2.5,0.6
41694,VA,Virginia,Falls Church,Falls Church,NORTHERN VIRGINIA SCHOOL OF THERAPEUTIC MASSAGE                  ,6402 ARLINGTON BOULEVARD           SUITE 840      ,22042,4302,2,3,2016,7,42,16.6,A,5,8,3,0,2015,4.0,52.0,7.6,A,2014,8.0,52.0,15.3,A,38.8847,-77.1751,14583.0,2751.0,False,39.7,49.1,50.9,53.8,3.25,114795.0,57.2,59.9,741789.0,2768.0,78.1,75.4,4.2,79.0,4.8,9.3,0.0,0.0,2.1,4.8
41697,CA,California,Alameda,Fremont,UNITEK COLLEGE                                                   ,4670 AUTO MALL PARKWAY                            ,94538,3185,6,3,2016,95,912,10.4,A,5,13,9,0,2015,69.0,760.0,9.0,A,2014,40.0,593.0,6.7,A,37.5265,-121.9852,234962.0,1171.0,False,37.7,49.3,50.7,61.7,3.43,122191.0,59.9,62.4,784931.0,2457.0,55.2,66.7,4.6,24.9,3.0,57.4,0.4,0.9,7.8,5.5
41698,CA,California,San Mateo,San Mateo,GURNICK ACADEMY OF MEDICAL ARTS                                  ,2121 SOUTH EL CAMINO REAL          BUILDING C 200 ,94403,1849,6,3,2016,37,629,5.8,A,5,12,9,0,2015,36.0,600.0,6.0,A,2014,46.0,486.0,9.4,A,37.5522,-122.3122,104748.0,3322.0,False,38.7,49.4,50.6,50.7,3.24,103399.0,51.8,54.9,920760.0,2440.0,50.8,70.6,4.1,57.8,2.2,22.2,0.3,2.1,9.5,5.9
41699,UT,Utah,Utah,Payson,AMERICAN BEAUTY ACADEMY                                          ,87 WEST 600 SOUTH                                 ,84651,0,3,3,2016,16,81,19.7,B,5,3,8,1,2015,7.0,32.0,21.8,A,2014,24.0,100.0,24.0,B,40.0353,-111.7404,19892.0,624.0,False,26.2,49.9,50.1,57.4,4.08,61098.0,19.4,77.4,202072.0,1166.0,23.0,66.3,4.6,95.6,0.1,0.3,0.4,0.3,1.7,1.6
41701,WA,Washington,Pierce,Tacoma,SUMMIT SALON ACADEMY                                             ,3702 SOUTH FIFE STREET             SUITE B102     ,98409,7360,4,3,2016,11,82,13.4,A,5,6,10,0,2015,11.0,105.0,10.4,A,2014,7.0,113.0,6.1,A,47.2431,-122.4531,213418.0,1657.0,False,35.9,49.7,50.3,41.2,3.17,55506.0,22.0,50.4,227218.0,1413.0,27.6,63.7,6.7,66.0,9.9,8.8,1.3,1.3,4.3,8.5
41702,CO,Colorado,El Paso,Colorado Springs,PAUL MITCHELL THE SCHOOL COLORADO SPRINGS                        ,118 WEST COLORADO AVENUE                          ,80903,0,3,3,2016,18,159,11.3,A,5,5,8,0,2015,10.0,143.0,6.9,A,2014,14.0,152.0,9.2,A,38.8674,-104.7606,623946.0,919.0,False,34.6,49.9,50.1,50.2,3.1,58158.0,25.8,58.6,232601.0,1235.0,38.4,67.3,6.9,78.2,6.4,2.9,0.7,0.3,5.9,5.6
41703,FL,Florida,Miami-Dade,Hialeah Gardens,BEAUTY ACADEMY OF SOUTH FLORIDA                                  ,9800 NW 77TH AVENUE                               ,33016,2421,3,3,2016,12,137,8.7,A,5,21,4,0,2015,30.0,137.0,21.8,A,2014,25.0,86.0,29.0,A,25.8878,-80.3569,24156.0,2908.0,False,42.2,47.7,52.3,46.5,3.87,47282.0,15.1,67.9,157068.0,1054.0,21.3,64.7,4.2,90.1,2.8,0.1,0.0,0.0,6.2,0.8
41706,MO,Missouri,St. Charles,St. Charles,SALON PROFESSIONAL ACADEMY (THE)                                 ,3141 WEST CLAY STREET                             ,63301,1021,3,3,2016,5,59,8.4,A,5,2,7,0,2015,6.0,63.0,9.5,A,2014,10.0,67.0,14.9,A,38.7956,-90.5156,70329.0,1099.0,False,36.1,48.1,51.9,45.7,2.91,62216.0,26.1,64.3,184639.0,1093.0,35.1,68.4,3.8,86.2,6.2,2.9,0.1,0.0,0.9,3.8
41707,MO,Missouri,St. Louis,St. Louis,PAUL MITCHELL THE SCHOOL ST LOUIS                                ,30 MARYLAND PLAZA SUITE 200                       ,63108,1554,3,3,2016,3,117,2.5,A,5,1,7,0,2015,7.0,140.0,5.0,A,2014,10.0,141.0,7.0,A,38.6358,-90.2451,2078283.0,1929.0,False,35.2,48.3,51.7,29.0,3.17,38664.0,15.0,43.5,121824.0,960.0,34.1,65.0,9.4,45.9,47.6,3.1,0.3,0.1,0.9,2.1
41710,NV,Nevada,Clark,Las Vegas,ADVANCED TRAINING INSTITUTE                                      ,5150 S. DECATUR BLVD.                             ,89118,1519,3,3,2016,86,359,23.9,A,5,2,9,0,2015,71.0,274.0,25.9,A,2014,49.0,174.0,28.1,A,36.2333,-115.2654,2073045.0,1747.0,False,37.4,50.0,50.0,43.0,3.45,53159.0,21.6,51.8,209083.0,1146.0,23.2,63.6,8.8,62.7,12.2,6.7,0.7,0.7,12.3,4.8
41711,DE,Delaware,New Castle,Newark,PAUL MITCHELL THE SCHOOL - DELAWARE                              ,1420 PULASKI HIGHWAY                              ,19702,5108,3,3,2016,16,83,19.2,A,5,0,3,0,2015,21.0,97.0,21.6,A,2014,15.0,111.0,13.5,A,39.6776,-75.7573,33858.0,1422.0,False,23.9,47.7,52.3,28.5,3.01,54590.0,26.5,52.9,274292.0,1107.0,53.2,52.1,4.8,76.7,9.7,9.0,0.3,0.1,1.8,2.4
41714,OR,Oregon,Multnomah,Portland,AVEDA INSTITUTE PORTLAND                                         ,325 NORTHWEST 13TH AVENUE                         ,97209,3144,4,3,2016,43,227,18.9,A,5,1,10,0,2015,27.0,194.0,13.9,A,2014,23.0,196.0,11.7,A,45.5371,-122.65,2052796.0,1874.0,False,36.8,49.5,50.5,41.3,3.03,61532.0,28.8,53.4,352295.0,1563.0,48.2,69.8,6.6,77.4,5.7,7.8,0.8,0.6,2.3,5.5
