OPEID,Name,Address,City,State,StateDesc,ZipCode,ZipExt,ProgLength,SchoolType,Year1,Num1,Denom1,DRate1,PRate1,EthnicCode,CongDis,Region,AverageorGreaterthan30,Year2,Num2,Denom2,DRate2,PRate2,Year3,Num3,Denom3,DRate3,PRate3
31263,AVIATION INSTITUTE OF MAINTENANCE                                ,2211 SOUTH MILITARY HIGHWAY                       ,CHESAPEAKE          ,VA,VIRGINIA                                                    ,23320,5987,4,Proprietary,2016,28,134,20.8,A,5,2,3,0,2015,19.0,139.0,13.6,A,2014,4.0,145.0,2.7,A
31268,PACIFICA GRADUATE INSTITUTE                                      ,249 LAMBERT ROAD                                  ,CARPINTERIA         ,CA,CALIFORNIA                                                  ,93013,3019,8,Proprietary,2016,8,229,3.4,A,5,23,9,0,2015,13.0,273.0,4.7,A,2014,11.0,233.0,4.7,A
31275,ADVANCED TECHNOLOGY INSTITUTE                                    ,5700 SOUTHERN BOULEVARD                           ,VIRGINIA BEACH      ,VA,VIRGINIA                                                    ,23462,2409,5,Proprietary,2016,52,238,21.8,A,5,2,3,0,2015,39.0,256.0,15.2,A,2014,64.0,277.0,23.1,A
31281,COLLEGE OF HEALTH CARE PROFESSIONS (THE)                         ,240 NORTHWEST MALL BOULEVARD                      ,HOUSTON             ,TX,TEXAS                                                       ,77092,8541,6,Proprietary,2016,170,1576,10.7,A,5,18,6,0,2015,168.0,1251.0,13.4,A,2014,157.0,1035.0,15.1,A
31284,DELAWARE COUNTY TECHNICAL SCHOOL                                 ,85 N MALIN ROAD                                   ,BROOMALL            ,PA,PENNSYLVANIA                                                ,19008,1928,3,Public,2016,5,70,7.1,A,5,7,3,0,2015,8.0,77.0,10.3,A,2014,7.0,82.0,8.5,A
31285,NATIONAL LATINO EDUCATION INSTITUTE                              ,2011 WEST PERSHING ROAD                           ,CHICAGO             ,IL,ILLINOIS                                                    ,60609,2205,3,Private,2016,15,92,16.3,B,5,4,5,1,2015,2.0,32.0,6.2,A,2014,7.0,34.0,20.5,A
31291,FOND DU LAC TRIBAL & COMMUNITY COLLEGE                           ,2101 14TH STREET                                  ,CLOQUET             ,MN,MINNESOTA                                                   ,55720,2984,5,Public,2016,74,387,19.1,A,1,8,5,0,2015,108.0,441.0,24.4,A,2014,97.0,438.0,22.1,A
31313,FIVE BRANCHES UNIVERSITY                                         ,200 SEVENTH AVENUE                                ,SANTA CRUZ          ,CA,CALIFORNIA                                                  ,95062,4669,8,Proprietary,2016,3,92,3.2,A,5,17,9,0,2015,2.0,80.0,2.5,A,2014,3.0,93.0,3.2,A
31444,AMERICAN COLLEGE OF HEALTHCARE AND TECHNOLOGY                    ,11801 PIERCE STREET                SUITE 100      ,RIVERSIDE           ,CA,CALIFORNIA                                                  ,92505,3038,4,Proprietary,2016,85,338,25.1,A,5,41,9,0,2015,95.0,378.0,25.1,A,2014,39.0,270.0,14.4,A
31505,A - TECHNICAL COLLEGE                                            ,6330 PACIFIC BOULEVARD             SUITE 200      ,HUNTINGTON PARK     ,CA,CALIFORNIA                                                  ,90255,4199,3,Proprietary,2016,12,94,12.7,A,5,31,9,0,2015,13.0,75.0,17.3,A,2014,19.0,75.0,25.3,B
31533,AMERICAN COLLEGE OF ACUPUNCTURE & ORIENTAL MEDICINE              ,9100 PARK WEST DRIVE                              ,HOUSTON             ,TX,TEXAS                                                       ,77063,4104,8,Proprietary,2016,0,70,0.0,B,5,7,6,1,2015,1.0,84.0,1.1,B,2014,1.0,79.0,1.2,B
31555,OCONEE FALL LINE TECHNICAL COLLEGE                               ,1189 DEEPSTEP ROAD                                ,SANDERSVILLE        ,GA,GEORGIA                                                     ,31082,6179,5,Public,2016,62,252,24.6,P,5,3,4,0,2015,68.0,314.0,21.6,P,2014,52.0,249.0,20.8,P
31563,ESTRELLA MOUNTAIN COMMUNITY COLLEGE                              ,3000 NORTH DYSART ROAD                            ,AVONDALE            ,AZ,ARIZONA                                                     ,85392,1010,5,Public,2016,232,1544,15.0,A,3,7,9,0,2015,354.0,1714.0,20.6,A,2014,380.0,1688.0,22.5,A
31564,AOMA GRADUATE SCHOOL OF INTEGRATIVE MEDICINE                     ,4701 WEST GATE BOULEVARD                          ,AUSTIN              ,TX,TEXAS                                                       ,78745,1479,8,Proprietary,2016,1,53,1.8,A,5,10,6,0,2015,2.0,54.0,3.7,A,2014,1.0,54.0,1.8,A
31603,AVTEC - ALASKA'S INSTITUTE OF TECHNOLOGY                         ,809 SECOND AVENUE                                 ,SEWARD              ,AK,ALASKA                                                      ,99664,889,3,Public,2016,4,55,7.2,A,5,AL      ,10,0,2015,8.0,51.0,15.6,A,2014,9.0,57.0,15.7,A
31633,PACIFIC STATES UNIVERSITY                                        ,3424 WILSHIRE BOULEVARD SUITE 1200                ,LOS ANGELES         ,CA,CALIFORNIA                                                  ,90010,2263,8,Private,2016,1,9,11.1,B,5,31,9,1,2015,1.0,12.0,8.3,B,2014,2.0,18.0,11.1,B
31643,CREATIVE CENTER (THE)                                            ,10850 EMMET STREET                                ,OMAHA               ,NE,NEBRASKA                                                    ,68164,2911,6,Proprietary,2016,0,33,0.0,A,5,2,7,0,2015,0.0,43.0,0.0,A,2014,1.0,45.0,2.2,A
31693,STUDIO JEWELERS                                                  ,32 EAST 31 STREET                                 ,NEW YORK            ,NY,NEW YORK                                                    ,10016,4112,2,Proprietary,2016,5,42,11.9,B,5,14,2,1,2015,7.0,41.0,17.0,B,2014,6.0,41.0,14.6,B
31703,TEXAS A & M UNIVERSITY - TEXARKANA                               ,7101 UNIVERSITY AVENUE                            ,TEXARKANA           ,TX,TEXAS                                                       ,75503,5518,8,Public,2016,56,483,11.5,A,5,1,6,0,2015,41.0,480.0,8.5,A,2014,40.0,411.0,9.7,A
31713,UNIVERSITY OF ST. AUGUSTINE FOR HEALTH SCIENCES                  ,700 WINDY POINT DRIVE                             ,SAN MARCOS          ,CA,CALIFORNIA                                                  ,92069,0,8,Proprietary,2016,5,547,0.9,A,5,7,9,0,2015,3.0,433.0,0.6,A,2014,0.0,401.0,0.0,A
31733,ATLANTA'S JOHN MARSHALL LAW SCHOOL                               ,"1422 WEST PEACHTREE STREET, N.W.                  ",ATLANTA             ,GA,GEORGIA                                                     ,30309,2947,7,Proprietary,2016,3,186,1.6,A,5,5,4,0,2015,5.0,227.0,2.2,A,2014,7.0,302.0,2.3,A
31763,AVIATION INSTITUTE OF MAINTENANCE                                ,7251 WEST MCCARTY STREET                          ,INDIANAPOLIS        ,IN,INDIANA                                                     ,46241,1445,11,Proprietary,2016,18,94,19.1,A,5,4,5,0,2015,25.0,100.0,25.0,A,2014,7.0,130.0,5.3,A
31773,SAN JUAN BAUTISTA SCHOOL OF  MEDICINE                            ,"LUIS A. FERRE HIGHWAY              ROAD 172, EXIT ",CAGUAS              ,PR,PUERTO RICO                                                 ,725,0,8,Private,2016,2,81,2.4,A,5,AL      ,2,0,2015,5.0,87.0,5.7,A,2014,2.0,85.0,2.3,A
31795,TEXAS HEALTH AND SCIENCE UNIVERSITY                              ,4005 MANCHACA ROAD                                ,AUSTIN              ,TX,TEXAS                                                       ,78704,6748,8,Proprietary,2016,1,88,1.1,B,5,10,6,1,2015,1.0,34.0,2.9,A,2014,5.0,90.0,5.5,B
31804,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE                         ,101 COMMUNITY COLLEGE WAY                         ,JOHNSTOWN           ,PA,PENNSYLVANIA                                                ,15904,2949,5,Public,2016,77,521,14.7,A,5,12,3,0,2015,82.0,504.0,16.2,A,2014,80.0,483.0,16.5,A
31823,NEW HAMPSHIRE INSTITUTE OF ART                                   ,148 CONCORD STREET                                ,MANCHESTER          ,NH,NEW HAMPSHIRE                                               ,3104,4858,8,Private,2016,7,152,4.6,A,5,1,1,0,2015,21.0,182.0,11.5,A,2014,16.0,167.0,9.5,A
31853,PHAGANS' GRANTS PASS COLLEGE OF BEAUTY                           ,304 NORTHEAST AGNESS               SUITE F        ,GRANTS PASS         ,OR,OREGON                                                      ,97526,7902,4,Proprietary,2016,6,97,6.1,B,5,2,10,1,2015,2.0,37.0,5.4,A,2014,2.0,35.0,5.7,A
31913,CUNY SCHOOL OF LAW '(THE)'                                       ,2 COURT SQUARE                                    ,LONG ISLAND CITY    ,NY,NEW YORK                                                    ,11101,4356,7,Public,2016,2,114,1.7,A,5,5,2,0,2015,3.0,139.0,2.1,A,2014,3.0,143.0,2.0,A
31943,BOSTON GRADUATE SCHOOL OF PSYCHOANALYSIS                         ,1581 BEACON STREET                                ,BROOKLINE           ,MA,MASSACHUSETTS                                               ,2446,4602,8,Private,2016,6,63,9.5,B,5,4,1,1,2015,4.0,62.0,6.4,B,2014,3.0,72.0,4.1,B
32033,NEW YORK INSTITUTE OF MASSAGE                                    ,4701 TRANSIT ROAD                                 ,WILLIAMSVILLE       ,NY,NEW YORK                                                    ,14221,6021,3,Proprietary,2016,7,54,12.9,A,5,26,2,0,2015,5.0,64.0,7.8,A,2014,7.0,79.0,8.8,A
32054,JOLIE HAIR AND BEAUTY ACADEMY                                    ,44 SEWALL STREET                                  ,LUDLOW              ,MA,MASSACHUSETTS                                               ,1056,2769,3,Proprietary,2016,29,90,32.2,A,5,2,1,0,2015,17.0,83.0,20.4,A,2014,13.0,99.0,13.1,A
32163,UNIFICATION THEOLOGICAL SEMINARY                                 ,30 SEMINARY DRIVE                                 ,BARRYTOWN           ,NY,NEW YORK                                                    ,12507,5021,8,Private,2016,1,31,3.2,B,5,20,2,1,2015,1.0,24.0,4.1,B,2014,1.0,20.0,5.0,B
32183,UNIVERSITY OF THE POTOMAC                                        ,1401 H STREET NORTHWEST                           ,WASHINGTON          ,DC,DISTRICT OF ,20005,9997,8,Proprietary,2016,18,89,20.2,A,5,AL      ,3,0,2015,30.0,179.0,16.7,A,2014,34.0,178.0,19.1,A
32203,"PROFESSIONAL HAIR DESIGN ACADEMY, THE                            ",3408 MALL DRIVE                                   ,EAU CLAIRE          ,WI,WISCONSIN                                                   ,54701,7633,3,Proprietary,2016,6,36,16.6,A,5,3,5,0,2015,11.0,52.0,21.1,A,2014,11.0,57.0,19.2,A
32243,NEW PROFESSIONS TECHNICAL INSTITUTE                              ,4000 WEST FLAGLER STREET                          ,MIAMI               ,FL,FLORIDA                                                     ,33134,1640,3,Proprietary,2016,5,62,8.0,A,5,18,4,0,2015,16.0,114.0,14.0,A,2014,15.0,79.0,18.9,A
32253,AMERICAN UNIVERSITY OF HEALTH SCIENCES                           ,1600 EAST HILL STREET              BUILDING 1     ,SIGNAL HILL         ,CA,CALIFORNIA                                                  ,90755,3612,8,Proprietary,2016,0,104,0.0,A,5,37,9,0,2015,0.0,81.0,0.0,A,2014,1.0,95.0,1.0,A
32343,CHARTER OAK STATE COLLEGE                                        ,55 PAUL MANAFORT DRIVE                            ,NEW BRITAIN         ,CT,CONNECTICUT                                                 ,6053,2150,8,Public,2016,31,413,7.5,A,5,5,1,0,2015,33.0,437.0,7.5,A,2014,22.0,372.0,5.9,A
32353,MASSACHUSETTS SCHOOL OF LAW AT ANDOVER                           ,500 FEDERAL STREET                 WOODLAND PARK  ,ANDOVER             ,MA,MASSACHUSETTS                                               ,1810,1094,8,Private,2016,8,144,5.5,A,5,5,1,0,2015,11.0,184.0,5.9,A,2014,12.0,250.0,4.8,A
32383,FLORIDA COLLEGE OF INTEGRATIVE MEDICINE                          ,7100 LAKE ELLENOR DRIVE                           ,ORLANDO             ,FL,FLORIDA                                                     ,32809,5721,8,Proprietary,2016,6,130,4.6,B,5,3,4,1,2015,4.0,53.0,7.5,A,2014,1.0,48.0,2.0,A
32403,TONI & GUY HAIRDRESSING ACADEMY                                  ,6 PARK AVENUE                                     ,WORCESTER           ,MA,MASSACHUSETTS                                               ,1605,2213,3,Proprietary,2016,7,148,4.7,A,5,3,1,0,2015,8.0,153.0,5.2,A,2014,4.0,79.0,5.0,A
32423,CAREER NETWORKS INSTITUTE                                        ,1610 EAST ST. ANDREW PLACE         SUITE 200      ,SANTA ANA           ,CA,CALIFORNIA                                                  ,92705,4931,6,Proprietary,2016,12,390,3.0,A,5,46,9,0,2015,18.0,357.0,5.0,A,2014,20.0,322.0,6.2,A
32483,BOSTON BAPTIST COLLEGE                                           ,950 METROPOLITAN AVENUE                           ,BOSTON              ,MA,MASSACHUSETTS                                               ,2136,4030,6,Private,2016,2,82,2.4,B,5,9,1,1,2015,2.0,90.0,2.2,B,2014,2.0,102.0,1.9,B
32503,CBD COLLEGE                                                      ,3699 WILSHIRE BOULEVARD            4TH FLOOR      ,LOS ANGELES         ,CA,CALIFORNIA                                                  ,90010,2777,5,Private,2016,13,288,4.5,A,5,30,9,0,2015,16.0,174.0,9.1,A,2014,19.0,122.0,15.5,A
32533,PAUL MITCHELL THE SCHOOL MEMPHIS                                 ,3419 PLAZA AVENUE                                 ,MEMPHIS             ,TN,TENNESSEE                                                   ,38111,4067,3,Proprietary,2016,13,95,13.6,A,5,5,4,0,2015,14.0,118.0,11.8,A,2014,15.0,133.0,11.2,A
32553,FLORIDA GULF COAST UNIVERSITY                                    ,10501 FGCU BLVD S                                 ,FORT MYERS          ,FL,FLORIDA                                                     ,33965,6565,8,Public,2016,101,2552,3.9,A,5,14,4,0,2015,138.0,2483.0,5.5,A,2014,112.0,2309.0,4.8,A
32603,"CALIFORNIA STATE UNIVERSITY, MONTEREY BAY                        ",100 CAMPUS CENTER                                 ,SEASIDE             ,CA,CALIFORNIA                                                  ,93955,8001,8,Public,2016,84,1498,5.6,A,3,17,9,0,2015,81.0,1472.0,5.5,A,2014,79.0,1451.0,5.4,A
32643,SOUTH FLORIDA BIBLE COLLEGE AND THEOLOGICAL SEMINARY             ,2200 SW 10TH STREET                               ,DEERFIELD BEACH     ,FL,FLORIDA                                                     ,33442,5768,6,Private,2016,3,53,5.6,B,5,22,4,1,2015,3.0,41.0,7.3,B,2014,4.0,35.0,11.4,B
32663,BETHESDA UNIVERSITY                                              ,730 NORTH EUCLID STREET                           ,ANAHEIM             ,CA,CALIFORNIA                                                  ,92801,4132,8,Private,2016,5,61,8.1,B,5,47,9,1,2015,6.0,68.0,8.8,B,2014,8.0,70.0,11.4,B
32673,CAPELLA UNIVERSITY                                               ,CAPELLA TOWER                      225 SOUTH SIXTH,MINNEAPOLIS         ,MN,MINNESOTA                                                   ,55402,3389,8,Proprietary,2016,1215,17663,6.8,A,5,5,5,0,2015,1181.0,18035.0,6.5,A,2014,1243.0,17879.0,6.9,A
32763,ACADEMY OF HAIR DESIGN                                           ,512 SOUTH CHESTNUT STREET                         ,LUFKIN              ,TX,TEXAS                                                       ,75901,4900,3,Proprietary,2016,5,89,5.6,A,5,2,6,0,2015,17.0,104.0,16.3,A,2014,7.0,66.0,10.6,A
32773,ACADEMY OF HAIR DESIGN                                           ,3141 COLLEGE SUITE A-10                           ,BEAUMONT            ,TX,TEXAS                                                       ,77701,4650,3,Proprietary,2016,2,32,6.2,A,5,9,6,0,2015,5.0,36.0,13.8,A,2014,2.0,14.0,14.2,B
32793,MYOTHERAPY INSTITUTE                                             ,4001 PIONEER WOODS DRIVE                          ,LINCOLN             ,NE,NEBRASKA                                                    ,68506,3641,5,Proprietary,2016,12,66,18.1,B,5,1,7,1,2015,15.0,73.0,20.5,B,2014,12.0,87.0,13.7,B
32803,SEATTLE INSTITUTE OF EAST ASIAN MEDICINE                         ,226 SOUTH ORCAS STREET                            ,SEATTLE             ,WA,WASHINGTON                                                  ,98108,5542,8,Proprietary,2016,0,28,0.0,B,5,7,10,1,2015,0.0,34.0,0.0,B,2014,0.0,35.0,0.0,B
32833,NORTHWEST HVAC/R ASSOCIATION & TRAINING                          ,204 EAST NORA AVE                                 ,SPOKANE             ,WA,WASHINGTON                                                  ,99207,2336,3,Private,2016,11,39,28.2,A,5,5,10,0,2015,9.0,39.0,23.0,A,2014,11.0,35.0,31.4,A
32883,ACADEMY OF CHINESE CULTURE AND HEALTH SCIENCES                   ,1600 BROADWAY                                     ,OAKLAND             ,CA,CALIFORNIA                                                  ,94612,2168,8,Private,2016,0,32,0.0,A,5,9,9,0,2015,5.0,89.0,5.6,B,2014,0.0,31.0,0.0,A
32933,STRAND COLLEGE OF HAIR DESIGN                                    ,423 79TH AVENUE NORTH                             ,MYRTLE BEACH        ,SC,SOUTH CAROLINA                                              ,29572,4310,3,Proprietary,2016,1,35,2.8,A,5,1,4,0,2015,0.0,42.0,0.0,A,2014,6.0,55.0,10.9,A
32943,BLUE CLIFF COLLEGE                                               ,3200 CLEARY AVENUE                                ,METAIRIE            ,LA,LOUISIANA                                                   ,70002,3458,5,Proprietary,2016,485,3601,13.4,P,5,1,6,0,2015,394.0,2302.0,17.1,P,2014,347.0,2391.0,14.5,P
32963,CORTIVA INSTITUTE                                                ,517  PROGRESS DRIVE                SUITE   A-L    ,LINTHICUM           ,MD,MARYLAND                                                    ,21090,2261,3,Proprietary,2016,102,483,21.1,A,5,7,3,0,2015,94.0,496.0,18.9,A,2014,111.0,519.0,21.3,A
32993,PACIFIC COLLEGE                                                  ,3160 RED HILL AVENUE                              ,COSTA MESA          ,CA,CALIFORNIA                                                  ,92626,3160,8,Proprietary,2016,10,135,7.4,A,5,46,9,0,2015,19.0,174.0,10.9,A,2014,11.0,152.0,7.2,A
33063,ROCKY MOUNTAIN MONTESSORI TEACHER TRAINING PROGRAM               ,"4745 WALNUT STREET, SUITE B                       ",BOULDER             ,CO,COLORADO                                                    ,80301,2587,3,Private,2016,1,64,1.5,B,5,2,8,1,2015,3.0,69.0,4.3,B,2014,6.0,74.0,8.1,B
33093,MONTESSORI INSTITUTE OF MILWAUKEE                                ,621 SOUTH 4TH STREET                              ,MILWAUKEE           ,WI,WISCONSIN                                                   ,53204,1504,1,Private,2016,1,30,3.3,B,5,4,5,1,2015,1.0,32.0,3.1,B,2014,1.0,35.0,2.8,B
33164,FINE MORTUARY COLLEGE                                            ,150 KERRY PLACE                                   ,NORWOOD             ,MA,MASSACHUSETTS                                               ,2062,4766,5,Proprietary,2016,5,36,13.8,A,5,9,1,0,2015,15.0,90.0,16.6,B,2014,17.0,89.0,19.1,B
33193,CREATIVE IMAGES INSTITUTE OF COSMETOLOGY                         ,7535 POE AVENUE                                   ,DAYTON              ,OH,OHIO                                                        ,45414,2557,4,Proprietary,2016,11,195,5.6,A,5,7,5,0,2015,10.0,190.0,5.2,A,2014,15.0,177.0,8.4,A
33273,HAIR ACADEMY II                                                  ,"3705 BRANCH AVENUE                 LOWER LEVEL, UN",HILLCREST HEIGHTS   ,MD,MARYLAND                                                    ,20748,1401,3,Proprietary,2016,3,124,2.4,A,5,4,3,0,2015,0.0,79.0,0.0,A,2014,6.0,63.0,9.5,A
33274,"ACUPUNCTURE AND INTEGRATIVE MEDICINE COLLEGE, BERKELEY           ",2550 SHATTUCK AVENUE                              ,BERKELEY            ,CA,CALIFORNIA                                                  ,94704,2724,8,Private,2016,1,34,2.9,A,5,9,9,0,2015,0.0,40.0,0.0,A,2014,4.0,34.0,11.7,A
33323,SOUTHERN CALIFORNIA SEMINARY                                     ,2075 EAST MADISON AVENUE                          ,EL CAJON            ,CA,CALIFORNIA                                                  ,92019,1109,8,Private,2016,2,31,6.4,A,5,52,9,0,2015,1.0,34.0,2.9,A,2014,4.0,46.0,8.6,A
33326,DELTA COLLEGE                                                    ,19231 NORTH 6TH STREET                            ,COVINGTON           ,LA,LOUISIANA                                                   ,70433,8514,4,Proprietary,2016,44,263,16.7,A,5,1,6,0,2015,28.0,333.0,8.4,A,2014,48.0,373.0,12.8,A
33394,WESTERN GOVERNORS UNIVERSITY                                     ,"4001 SOUTH 700 EAST, SUITE 700                    ",SALT LAKE CITY      ,UT,UTAH                                                        ,84107,2533,8,Private,2016,775,18286,4.2,A,5,2,8,0,2015,621.0,15008.0,4.1,A,2014,607.0,13020.0,4.6,A
33463,ACADEMY FOR NURSING AND HEALTH OCCUPATIONS                       ,5154 OKEECHOBEE BOULEVARD          SUITE 201      ,WEST PALM BEACH     ,FL,FLORIDA                                                     ,33417,4574,5,Private,2016,7,331,2.1,A,5,23,4,0,2015,24.0,561.0,4.2,A,2014,12.0,420.0,2.8,A
33473,INTERNATIONAL BAPTIST COLLEGE AND SEMINARY                       ,2211 WEST GERMANN ROAD                            ,CHANDLER            ,AZ,ARIZONA                                                     ,85286,6799,8,Private,2016,2,29,6.8,B,5,5,9,1,2015,4.0,36.0,11.1,B,2014,5.0,35.0,14.2,B
33554,RICHMONT GRADUATE UNIVERSITY                                     ,1815 MCCALLIE AVENUE                              ,CHATTANOOGA         ,TN,TENNESSEE                                                   ,37404,3026,8,Private,2016,1,57,1.7,A,5,3,4,0,2015,2.0,62.0,3.2,A,2014,4.0,75.0,5.3,A
33563,MEDICAL TRAINING COLLEGE                                         ,10525 PLAZA AMERICANA DRIVE                       ,BATON ROUGE         ,LA,LOUISIANA                                                   ,70816,8190,3,Proprietary,2016,22,179,12.2,A,5,6,6,0,2015,16.0,207.0,7.7,A,2014,30.0,245.0,12.2,A
33583,ALLEN SCHOOL                                                     ,163-18 JAMAICA AVENUE              3RD FLOOR      ,JAMAICA             ,NY,NEW YORK                                                    ,11432,4901,5,Proprietary,2016,278,1540,18.0,A,5,6,2,0,2015,330.0,1831.0,18.0,A,2014,266.0,1442.0,18.4,A
33613,GWINNETT COLLEGE                                                 ,3200 SPRING FOREST ROAD            SUITE 214      ,RALEIGH             ,NC,NORTH CAROLINA                                              ,27616,2811,3,Proprietary,2016,16,152,10.5,A,5,13,4,0,2015,6.0,178.0,3.3,A,2014,20.0,160.0,12.5,A
33614,FORTIS COLLEGE                                                   ,200 EAST LAUREL AVENUE                            ,FOLEY               ,AL,ALABAMA                                                     ,36535,0,3,Proprietary,2016,62,278,22.3,A,5,1,4,0,2015,59.0,244.0,24.1,A,2014,65.0,376.0,17.2,A
33673,PROFESSIONAL GOLFERS CAREER COLLEGE                              ,26109 YNEZ ROAD                                   ,TEMECULA            ,CA,CALIFORNIA                                                  ,92591,6013,5,Proprietary,2016,5,72,6.9,A,5,49,9,0,2015,9.0,122.0,7.3,A,2014,17.0,121.0,14.0,A
33674,COMMUNITY CARE COLLEGE                                           ,4242 SOUTH SHERIDAN ROAD                          ,TULSA               ,OK,OKLAHOMA                                                    ,74145,6420,5,Proprietary,2016,26,958,2.7,A,5,1,6,0,2015,35.0,916.0,3.8,A,2014,31.0,921.0,3.3,A
33683,MIDWEST TECHNICAL INSTITUTE                                      ,2731 FARMERS MARKET ROAD                          ,SPRINGFIELD         ,IL,ILLINOIS                                                    ,62707,8805,4,Proprietary,2016,454,2317,19.5,A,5,18,5,0,2015,376.0,2499.0,15.0,A,2014,411.0,2555.0,16.0,A
33713,TONI&GUY HAIRDRESSING ACADEMY I TIGI CREATIVE SCHOOL             ,1921 PRESTON ROAD                  SUITE 2022     ,PLANO               ,TX,TEXAS                                                       ,75093,5200,3,Proprietary,2016,9,130,6.9,A,5,32,6,0,2015,10.0,137.0,7.2,A,2014,13.0,186.0,6.9,A
33723,NORTHWEST VISTA COLLEGE                                          ,3535 NORTH ELLISON DRIVE                          ,SAN ANTONIO         ,TX,TEXAS                                                       ,78251,4217,5,Public,2016,87,843,10.3,A,5,20,6,0,2015,77.0,825.0,9.3,A,2014,118.0,906.0,13.0,A
33733,BEACON COLLEGE                                                   ,105 EAST MAIN STREET                              ,LEESBURG            ,FL,FLORIDA                                                     ,34748,5224,6,Private,2016,3,45,6.6,A,5,6,4,0,2015,7.0,70.0,10.0,B,2014,8.0,66.0,12.1,B
33743,FLORIDA COASTAL SCHOOL OF LAW                                    ,8787 BAYPINE ROAD                                 ,JACKSONVILLE        ,FL,FLORIDA                                                     ,32256,8528,7,Proprietary,2016,8,538,1.4,A,5,4,4,0,2015,16.0,625.0,2.5,A,2014,12.0,689.0,1.7,A
34003,QUEST COLLEGE                                                    ,5430 FREDERICKSBURG ROAD           SUITE 310      ,SAN ANTONIO         ,TX,TEXAS                                                       ,78229,3539,5,Proprietary,2016,11,170,6.4,A,5,20,6,0,2015,27.0,234.0,11.5,A,2014,46.0,283.0,16.2,A
34033,EPIC BIBLE COLLEGE                                               ,4330 AUBURN BOULEVARD                             ,SACRAMENTO          ,CA,CALIFORNIA                                                  ,95841,3546,8,Private,2016,21,114,18.4,A,5,5,9,0,2015,24.0,154.0,15.5,A,2014,26.0,128.0,20.3,A
34095,CHESTER CAREER COLLEGE                                           ,751 WEST HUNDRED ROAD                             ,CHESTER             ,VA,VIRGINIA                                                    ,23836,2516,5,Proprietary,2016,37,154,24.0,A,5,7,3,0,2015,26.0,148.0,17.5,A,2014,20.0,122.0,16.3,A
34096,BENNETT CAREER INSTITUTE                                         ,700 MONROE ST NE                                  ,WASHINGTON          ,DC,DISTRICT OF ,20017,1754,3,Proprietary,2016,53,131,40.4,A,5,AL      ,3,0,2015,43.0,154.0,27.9,A,2014,35.0,118.0,29.6,A
34114,INTERNATIONAL TRAINING CAREERS                                   ,7360 SOUTHWEST 24TH STREET         SUITE 31       ,MIAMI               ,FL,FLORIDA                                                     ,33155,1462,3,Private,2016,13,204,6.3,A,5,18,4,0,2015,36.0,239.0,15.0,A,2014,32.0,261.0,12.2,A
34145,ACUPUNCTURE AND MASSAGE COLLEGE                                  ,10506 N. KENDALL DRIVE                            ,MIAMI               ,FL,FLORIDA                                                     ,33176,1509,8,Proprietary,2016,1,75,1.3,A,5,21,4,0,2015,3.0,102.0,2.9,A,2014,9.0,78.0,11.5,A
34165,DALLAS NURSING INSTITUTE                                         ,2101 WATERVIEW PARKWAY             SUITE 100      ,RICHARDSON          ,TX,TEXAS                                                       ,75080,2208,6,Private,2016,14,133,10.5,A,5,30,6,0,2015,19.0,167.0,11.3,A,2014,25.0,294.0,8.5,A
34183,GWINNETT COLLEGE-SANDY SPRINGS                                   ,6690 ROSWELL ROAD NE               SUITE 2200     ,SANDY SPRINGS       ,GA,GEORGIA                                                     ,30328,3161,5,Proprietary,2016,7,62,11.2,A,5,4,4,0,2015,12.0,67.0,17.9,A,2014,11.0,98.0,11.2,A
34194,NORTHEASTERN SEMINARY                                            ,2265 WESTSIDE DRIVE                               ,ROCHESTER           ,NY,NEW YORK                                                    ,14624,1997,8,Private,2016,6,50,12.0,A,5,29,2,0,2015,2.0,39.0,5.1,A,2014,4.0,48.0,8.3,A
34223,MILAN INSTITUTE                                                  ,6804 INGRAM ROAD                                  ,SAN ANTONIO         ,TX,TEXAS                                                       ,78238,4103,3,Proprietary,2016,282,1651,17.0,A,5,20,6,0,2015,303.0,1695.0,17.8,A,2014,263.0,1485.0,17.7,A
34224,COLLEGE OF BIBLICAL STUDIES-HOUSTON                              ,7000 REGENCY SQUARE BOULEVARD                     ,HOUSTON             ,TX,TEXAS                                                       ,77036,3211,6,Private,2016,13,132,9.8,A,5,7,6,0,2015,16.0,135.0,11.8,A,2014,17.0,132.0,12.8,A
34253,ROSEDALE BIBLE COLLEGE                                           ,2270 ROSEDALE ROAD                                ,IRWIN               ,OH,OHIO                                                        ,43029,9501,5,Private,2016,2,66,3.0,B,5,15,5,1,2015,2.0,78.0,2.5,B,2014,2.0,75.0,2.6,B
34263,COLLEGE OF HEALTH CARE PROFESSIONS (THE)                         ,6330 EAST HIGHWAY 290              SUITE 180      ,AUSTIN              ,TX,TEXAS                                                       ,78723,9802,5,Proprietary,2016,56,346,16.1,A,5,10,6,0,2015,38.0,263.0,14.4,A,2014,50.0,276.0,18.1,A
34275,UNIVERSITY OF ANTELOPE VALLEY                                    ,44055 NORTH SIERRA HIGHWAY                        ,LANCASTER           ,CA,CALIFORNIA                                                  ,93534,3324,8,Proprietary,2016,5,439,1.1,A,5,22,9,0,2015,25.0,586.0,4.2,A,2014,22.0,536.0,4.1,A
