opeid,agemedian,cdr2014_log,cdr2015_log,cdr2016_log,cohort2014_log,cohort2015_log,cohort2016_log,density_log,educationcollegeorabove,familysize_log,female_sqrt,homeownership,homevalue_log,incomehouseholdmedian_log,incomehouseholdsixfigure_log,laborforceparticipation_sqrt,male_reciprocal,married,population_log,proglength,raceasian_log,raceblack_log,racemultiple_log,racenative_reciprocal,raceother_log,racepacific,racewhite,rentmedian_log,unemploymentrate_log,associates,bachelors,firstprofessional,gradprofessional,mastersordoctors,nondegree,nondegree1year,nondegree2years,nondegree3years,private,proprietary,public,hbcuCollege,hispanicCollege,nativeAmericanCollege,notReportedCollege
22195,0.220272904,0.583869299,0.583869299,0.6594869010000001,0.5930519679999999,0.598403943,0.593920724,0.710911215,0.38362069,0.455937635,0.41688341799999995,0.34102833200000005,0.41660473200000003,0.406616775,0.669587169,0.465661613,0.5447231929999999,0.284366577,0.69201015,0.4,0.494937284,0.738966418,0.5154527760000001,0.7652792409999999,0.33689041200000003,0.0,0.5455465589999999,0.5283058389999999,0.559314802,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22204,0.40545809,0.114976033,0.34435399899999997,0.316830866,0.41015452,0.42477003,0.36382695600000003,0.666597231,0.418103448,0.455937635,0.466114941,0.603357817,0.61482811,0.625667546,0.836217992,0.332026604,0.485219776,0.606469003,0.45196460200000005,0.2,0.480665445,0.43017290799999996,0.227508995,1.0,0.343445382,0.0,0.824898785,0.648060626,0.47000948600000003,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22205,0.24951267100000002,0.478486836,0.519573706,0.662416893,0.30369982,0.287197007,0.243741218,0.6909238740000001,0.346982759,0.390423211,0.43927520700000006,0.346274921,0.34233103,0.34392865,0.625321204,0.417674405,0.517454223,0.32749326100000004,0.781892661,0.7,0.255491064,0.824118695,0.39842046299999995,0.9075342470000001,0.19896892300000002,0.003816794,0.497975709,0.48622976799999995,0.650690452,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22208,0.33723196899999996,0.661738122,0.361357155,0.573359883,0.38020036700000004,0.382732568,0.331300288,0.633929545,0.17349137899999997,0.408056385,0.42067678399999997,0.527806925,0.322853207,0.376878384,0.600209726,0.467055445,0.540082075,0.518867925,0.512918081,0.2,0.07824930599999999,0.290910699,0.42271645399999996,0.9075342470000001,0.066208191,0.0,0.92611336,0.381062545,0.604741772,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22220,0.304093567,0.34873150299999994,0.283488333,0.23572477,0.360464414,0.361121562,0.281455938,0.7832786999999999,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.48114942200000005,0.749850182,0.40848919100000003,0.48940482799999996,0.473045822,0.963493383,0.7,0.591069846,0.499567307,0.41083850299999997,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22227,0.282651072,0.536614026,0.507420293,0.581687976,0.438945039,0.36343513,0.431401242,0.539861767,0.29202586199999997,0.48887283200000003,0.45730095600000004,0.567681007,0.37830246700000003,0.462392863,0.702629715,0.40383719,0.495746201,0.575471698,0.7336606459999999,0.2,0.39645278700000003,0.597257715,0.550370441,0.250540735,0.40104694799999996,0.003816794,0.673076923,0.45868867700000004,0.487841177,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22246,0.257309942,0.5524113970000001,0.6047870470000001,0.76862358,0.386136121,0.380896844,0.33510190300000003,0.64704646,0.23275862100000003,0.590884217,0.448356373,0.575026233,0.333741722,0.41156667,0.638881406,0.476722441,0.506488774,0.568733154,0.7228030609999999,0.2,0.19369967,0.34181781899999997,0.334274065,0.618578767,0.600483623,0.003816794,0.817813765,0.403773995,0.5526300470000001,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22281,0.282651072,0.641392805,0.621413654,0.451420145,0.357056211,0.361121562,0.233457931,0.8225082109999999,0.376077586,0.548787971,0.444740646,0.418677859,0.49043919,0.46838870299999996,0.738307587,0.40694301299999996,0.510847823,0.425876011,0.928952332,0.2,0.45908831200000005,0.7517883790000001,0.34988687700000004,0.7652792409999999,0.6312427829999999,0.0,0.48481781399999996,0.616543646,0.638698475,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22305,0.245614035,0.616432306,0.660713632,0.7225452509999999,0.524502567,0.5259352860000001,0.49417602,0.6415703739999999,0.278017241,0.560985361,0.45373912,0.55089192,0.36354047899999997,0.498261788,0.728803895,0.394409116,0.500016922,0.571428571,0.7257373290000001,0.2,0.36958934200000004,0.650611329,0.40470004600000004,0.7093933459999999,0.583573325,0.003816794,0.6396761129999999,0.522044847,0.51253961,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22306,0.36452241700000004,0.595276094,0.598036374,0.614144469,0.470742746,0.484395996,0.453615211,0.692399202,0.264008621,0.455937635,0.45730095600000004,0.623294858,0.39558319299999994,0.5074214220000001,0.740831329,0.376667795,0.495746201,0.660377358,0.450502907,0.2,0.284598752,0.441954721,0.34988687700000004,0.491438356,0.452154385,0.0,0.821862348,0.495230561,0.508578408,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22316,0.2417154,0.18047397,0.18047397,0.043269700999999994,0.49142718700000004,0.49933602,0.452538399,0.842456031,0.483836207,0.43908202,0.437442024,0.321091291,0.648165259,0.525176133,0.793541354,0.36672305899999996,0.519674669,0.35309973,0.87348979,0.7,0.5468310989999999,0.7124732770000001,0.484827954,0.7093933459999999,0.5309828129999999,0.0,0.522267206,0.7232049229999999,0.565836498,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22319,0.44834308,0.325902085,0.0,0.569083617,0.337551851,0.35994056399999996,0.267351928,0.66337664,0.599137931,0.41502911,0.450156018,0.63273872,0.7561436140000001,0.69703792,0.890877741,0.428199082,0.504322649,0.7183288409999999,0.5463911370000001,0.1,0.5004094889999999,0.151044022,0.460639607,0.8304794520000001,0.259826691,0.007633588,0.8451417,0.8258423359999999,0.487841177,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
22325,0.46198830399999996,0.532941411,0.525403988,0.617686718,0.349791685,0.34286368899999997,0.263472708,0.648853517,0.579741379,0.482366371,0.413064334,0.790136411,0.660938945,0.743588916,0.908625421,0.363363496,0.549403977,0.727762803,0.40863973200000003,0.2,0.5259910760000001,0.565533151,0.309042308,1.0,0.27723719199999997,0.0,0.745951417,0.8189355220000001,0.47907395700000005,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22345,0.319688109,0.5639483679999999,0.42774203200000005,0.367277287,0.35820780700000004,0.3268841,0.274665358,0.649300942,0.413793103,0.43908202,0.462604654,0.585519412,0.460055547,0.481436792,0.72071807,0.36839432899999996,0.48940482799999996,0.580862534,0.653177757,0.5,0.339212575,0.232011608,0.41083850299999997,0.581184529,0.241125384,0.003816794,0.8866396759999999,0.476642629,0.47907395700000005,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22346,0.397660819,0.46370753600000003,0.478486836,0.54882548,0.399704726,0.405651396,0.331300288,0.49179949100000003,0.315732759,0.54263675,0.41114498200000005,0.8667366209999999,0.466498157,0.605582817,0.831794631,0.35141997399999997,0.551759404,0.669811321,0.457119703,0.2,0.583627356,0.490580035,0.49393379200000004,0.8304794520000001,0.508465144,0.0,0.679149798,0.46024934799999995,0.601941995,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22356,0.415204678,0.61004013,0.714138852,0.775954705,0.355888508,0.330331108,0.289313941,0.580009633,0.20474137899999997,0.390423211,0.40340057700000004,0.6715634840000001,0.32169149,0.49288217799999995,0.6684361120000001,0.42220959700000005,0.561282859,0.54851752,0.192488755,0.2,0.042400334000000005,0.23939911100000003,0.326119733,0.15527049,0.330160622,0.0,0.8775303640000001,0.46681322399999997,0.527822414,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22375,0.440545809,0.733326519,0.7419660309999999,0.783066137,0.645203901,0.597481093,0.68806223,0.6568652629999999,0.314655172,0.44922720899999996,0.455522673,0.606505771,0.520380162,0.551168538,0.774921722,0.465661613,0.497877213,0.6374663070000001,0.6317852939999999,0.4,0.510982127,0.404506752,0.45553385399999996,0.7093933459999999,0.416042577,0.015267176,0.7692307690000001,0.55848551,0.562595534,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22378,0.44249512700000004,0.711717831,0.680335997,0.761058755,0.522448799,0.534931795,0.495391002,0.6527115,0.37715517200000004,0.404552914,0.379483555,0.454354669,0.339779402,0.468213471,0.69145205,0.47535091100000004,0.590866804,0.456873315,0.50614795,0.2,0.247606987,0.92918924,0.41083850299999997,0.9075342470000001,0.148329239,0.0,0.226720648,0.529611199,0.601941995,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22381,0.33723196899999996,0.640267197,0.632219835,0.546464005,0.431680513,0.43114588600000003,0.360320001,0.613824762,0.588362069,0.465925043,0.437442024,0.7785939140000001,0.545276717,0.698975549,0.8938639820000001,0.272359852,0.519674669,0.7762803229999999,0.5018711020000001,0.2,0.544605647,0.417717491,0.42271645399999996,0.8304794520000001,0.161973219,0.007633588,0.795546559,0.6499780510000001,0.38999903799999996,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22385,0.282651072,0.496744288,0.515597832,0.5214591829999999,0.386136121,0.429596485,0.333220105,0.539861767,0.29202586199999997,0.48887283200000003,0.45730095600000004,0.567681007,0.37830246700000003,0.462392863,0.702629715,0.40383719,0.495746201,0.575471698,0.7336606459999999,0.2,0.39645278700000003,0.597257715,0.550370441,0.250540735,0.40104694799999996,0.003816794,0.673076923,0.45868867700000004,0.487841177,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22417,0.426900585,0.5639483679999999,0.300380966,0.541669371,0.37475347600000003,0.35377432299999995,0.310819955,0.623824598,0.165948276,0.501768282,0.424444944,0.585519412,0.312639781,0.399400177,0.582327803,0.432649267,0.535480124,0.5161725070000001,0.39845310700000003,0.2,0.22221181899999998,0.355028558,0.41684203799999997,0.8304794520000001,0.148329239,0.0,0.894736842,0.36795723,0.450903055,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22418,0.304093567,0.412146881,0.418520254,0.362173299,0.661060625,0.674924003,0.649156415,0.7832786999999999,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.48114942200000005,0.749850182,0.40848919100000003,0.48940482799999996,0.473045822,0.963493383,0.4,0.591069846,0.499567307,0.41083850299999997,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22425,0.38986354799999995,0.114976033,0.223096973,0.260729592,0.467717437,0.471787113,0.433739475,0.68654491,0.561422414,0.39397316299999996,0.45730095600000004,0.701993704,0.659777261,0.674966706,0.875781228,0.375023971,0.495746201,0.761455526,0.40311582,0.7,0.591069846,0.20821594,0.465651672,0.7652792409999999,0.220926433,0.019083969,0.79757085,0.717217166,0.43562025200000004,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22427,0.222222222,0.6021119629999999,0.621413654,0.564728884,0.412574671,0.379963796,0.359602808,0.819873173,0.752155172,0.34316928,0.444740646,0.400839454,0.7997354740000001,0.593104275,0.8426941590000001,0.465661613,0.510847823,0.38948787100000004,0.551604298,0.4,0.704681797,0.492861841,0.571392337,0.660958904,0.385103615,0.019083969,0.597165992,0.7705157690000001,0.549223934,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22449,0.356725146,0.574901989,0.547272522,0.577560458,0.625612425,0.6380204039999999,0.6155404560000001,0.654219666,0.17564655199999998,0.442474445,0.466114941,0.545645331,0.399260054,0.46546942399999996,0.6883047090000001,0.376667795,0.485219776,0.46495956899999996,0.47381369,0.7,0.38340873299999995,0.722195802,0.42271645399999996,0.581184529,0.676561593,0.0,0.50708502,0.597316825,0.633746921,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22454,0.294346979,0.723561165,0.7659919909999999,0.297313602,0.29441366,0.287197007,0.246147111,0.476693711,0.41271551700000003,0.274093091,0.41114498200000005,0.517313746,0.42607886700000003,0.486709881,0.6883047090000001,0.448673282,0.551759404,0.450134771,0.39996659999999995,0.2,0.23944622,0.216439952,0.40470004600000004,0.9075342470000001,0.10231999900000001,0.0,0.9240890690000001,0.589016433,0.440812187,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22456,0.30994152,0.718901221,0.58821752,0.669587417,0.435844281,0.41787314,0.350545701,0.5885832639999999,0.278017241,0.442474445,0.448356373,0.593913956,0.409638306,0.539580399,0.71702895,0.386420617,0.506488774,0.625336927,0.393965877,0.3,0.136694484,0.38305563,0.28124038100000004,0.8304794520000001,0.231227952,0.003816794,0.907894737,0.526996084,0.47907395700000005,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22463,0.24951267100000002,0.6637726820000001,0.717325366,0.786543508,0.476205273,0.544410318,0.523287627,0.6909238740000001,0.346982759,0.390423211,0.43927520700000006,0.346274921,0.34233103,0.34392865,0.625321204,0.417674405,0.517454223,0.32749326100000004,0.781892661,0.4,0.255491064,0.824118695,0.39842046299999995,0.9075342470000001,0.19896892300000002,0.003816794,0.497975709,0.48622976799999995,0.650690452,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22470,0.346978558,0.5115476379999999,0.476092568,0.571231381,0.28935214800000003,0.37710115,0.310819955,0.449304611,0.559267241,0.331961749,0.485072829,0.444910808,0.509354081,0.484631465,0.7305619609999999,0.490270634,0.46279103200000005,0.626684636,0.248834489,0.2,0.5354845570000001,0.35925996200000004,0.160553834,1.0,0.133905189,0.0,0.8502024290000001,0.45868867700000004,0.34249130899999997,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22482,0.30994152,0.667785372,0.6717251000000001,0.7073791979999999,0.61417126,0.6172461779999999,0.565722975,0.6297809910000001,0.317887931,0.452587681,0.479959401,0.44910808,0.519578064,0.465842243,0.701636198,0.394409116,0.46881106,0.5161725070000001,0.663586605,0.2,0.465460162,0.279128886,0.47540806,0.44520547899999996,0.518362575,0.030534351,0.772267206,0.524363269,0.54577387,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22512,0.43664717299999994,0.63454974,0.49007671399999997,0.68596124,0.365852695,0.32329036699999997,0.26147205100000004,0.744687655,0.18426724100000003,0.368872629,0.451950251,0.7135362009999999,0.20854439800000002,0.458120043,0.555399549,0.506146993,0.502165383,0.6549865229999999,0.240541058,0.2,0.123401839,0.020769085,0.334274065,1.0,0.161973219,0.0,0.95951417,0.29604615,0.638698475,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22515,0.34307992200000004,0.6250759220000001,0.592480196,0.629684103,0.39468668700000004,0.39217223100000004,0.29657148899999997,0.633162845,0.282327586,0.43908202,0.441102669,0.577124869,0.378753636,0.447945802,0.686181756,0.423713055,0.515242971,0.5161725070000001,0.73867475,0.3,0.291340036,0.6943395729999999,0.37175053,0.9075342470000001,0.133905189,0.003816794,0.7014170040000001,0.443541391,0.5526300470000001,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22516,0.17738791399999998,0.509493793,0.5639483679999999,0.38666163200000003,0.258069224,0.23411731,0.263472708,0.516577066,0.309267241,0.418498511,0.405346869,0.350472193,0.29483913300000003,0.2998699,0.501822952,0.451539206,0.558886601,0.315363881,0.515143156,0.2,0.161196914,0.871249761,0.326119733,0.9075342470000001,0.08490949800000001,0.0,0.41902834,0.32466176199999996,0.7345550390000001,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22517,0.36452241700000004,0.621413654,0.705961313,0.7983280859999999,0.162462835,0.252959545,0.253019576,0.44280379700000005,0.162715517,0.539547832,0.42631972799999995,0.55613851,0.278758739,0.34405018200000004,0.539601396,0.531760181,0.533193681,0.530997305,0.23725069,0.2,0.042400334000000005,0.7322609520000001,0.34988687700000004,0.9075342470000001,0.49105464299999996,0.011450382,0.6244939270000001,0.248741352,0.618317087,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22537,0.29239766100000003,0.618937294,0.582400283,0.739971521,0.470742746,0.48329935799999996,0.452538399,0.634311014,0.386853448,0.421956703,0.46960522600000004,0.565582371,0.48844107200000003,0.503270891,0.7399932220000001,0.392821204,0.481068273,0.629380054,0.695879096,0.4,0.316505969,0.436143431,0.5154527760000001,0.581184529,0.487423614,0.011450382,0.7793522270000001,0.542744495,0.5526300470000001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22540,0.47563352799999997,0.577932515,0.629864605,0.6819724690000001,0.448778671,0.426409693,0.374866459,0.498534896,0.6012931029999999,0.301488247,0.38757493200000004,0.523609654,0.49279630799999996,0.518364249,0.717956915,0.384808007,0.580832103,0.54851752,0.304217201,0.5,0.136694484,0.260168196,0.309042308,1.0,0.0,0.0,0.947368421,0.560296205,0.383707542,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22554,0.304093567,0.458548267,0.365407349,0.42915448700000003,0.464578369,0.457335359,0.40551772700000005,0.7832786999999999,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.48114942200000005,0.749850182,0.40848919100000003,0.48940482799999996,0.473045822,0.963493383,0.2,0.591069846,0.499567307,0.41083850299999997,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22562,0.298245614,0.49232211299999995,0.5347854999999999,0.6924637370000001,0.404438185,0.421964458,0.36313584299999996,0.615924203,0.304956897,0.43908202,0.444740646,0.486883526,0.34764758799999995,0.412684115,0.663772085,0.416154287,0.510847823,0.525606469,0.702455783,0.2,0.339212575,0.60553379,0.594033088,0.17478676699999998,0.46844082,0.003816794,0.63562753,0.42180873799999996,0.54577387,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22574,0.393762183,0.43945726700000004,0.509493793,0.599421839,0.286701469,0.37413804,0.309609395,0.515175658,0.202586207,0.372494661,0.418783284,0.63798531,0.289020252,0.349916005,0.582327803,0.521635949,0.542397707,0.571428571,0.30144111,0.2,0.19369967,0.669572019,0.523607108,0.44520547899999996,0.259826691,0.007633588,0.6872469640000001,0.380584955,0.47907395700000005,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22577,0.200779727,0.321032687,0.612619673,0.458400834,0.37381008299999996,0.378066189,0.316651705,0.639281555,0.395474138,0.35793240299999995,0.466114941,0.535152151,0.409455981,0.419679889,0.675255763,0.34445979600000004,0.485219776,0.491913747,0.397760624,0.2,0.23944622,0.161675909,0.36465533,0.8304794520000001,0.11860643400000001,0.003816794,0.932186235,0.41135354399999996,0.383707542,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22579,0.46393762200000005,0.6913094340000001,0.64362663,0.49936637700000003,0.441514145,0.447389763,0.39619381299999995,0.6790911690000001,0.165948276,0.397511379,0.409219,0.604407135,0.325439907,0.34888546299999995,0.5534843779999999,0.556416634,0.55412494,0.448787062,0.352673299,0.2,0.09429415,0.592998743,0.470573423,0.660958904,0.10231999900000001,0.003816794,0.7935222670000001,0.27468409,0.59911259,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22584,0.22417154,0.656566538,0.586777786,0.749239235,0.43024513,0.42309789700000006,0.34313719600000003,0.644863579,0.32112069,0.5271022329999999,0.42631972799999995,0.46589716700000006,0.40098806,0.383760204,0.664947185,0.450108017,0.533193681,0.365229111,0.689961994,0.2,0.35489658399999996,0.8763866,0.227508995,0.7652792409999999,0.21018642199999998,0.0,0.37854251,0.387687956,0.6129693829999999,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22586,0.417153996,0.688617734,0.70260188,0.767691059,0.419988152,0.42532013,0.35888016,0.7694621840000001,0.519396552,0.442474445,0.446551265,0.44386149,0.759731215,0.648368378,0.86058347,0.388028195,0.5086638139999999,0.632075472,0.513088229,0.2,0.809590191,0.466342806,0.584558734,0.7093933459999999,0.42556643,0.022900762999999998,0.47469635600000004,0.777640772,0.47907395700000005,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22602,0.306042885,0.513582199,0.505326759,0.595593912,0.444821088,0.461007241,0.431401242,0.601212906,0.244612069,0.504968014,0.414977124,0.511017838,0.36164367299999994,0.352797801,0.6196597420000001,0.516514272,0.547058595,0.424528302,0.627249662,0.1,0.21309072899999998,0.8836829629999999,0.290825569,0.7093933459999999,0.161973219,0.0,0.37854251,0.351830696,0.565836498,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22612,0.36842105299999994,0.395341635,0.294895127,0.458400834,0.43024513,0.433666669,0.37238193399999997,0.690297058,0.484913793,0.428839746,0.441102669,0.623294858,0.497455355,0.598960942,0.8019850759999999,0.32109619100000003,0.515242971,0.6846361190000001,0.507320625,0.3,0.7485752859999999,0.3277542,0.37175053,0.7652792409999999,0.447913072,0.007633588,0.636639676,0.593465339,0.46535934700000003,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22621,0.296296296,0.258698005,0.46624182299999994,0.43301353600000003,0.314020273,0.33364290399999996,0.241272828,0.632261946,0.433189655,0.54263675,0.466114941,0.856243442,0.48867605700000005,0.691922978,0.888286182,0.230931145,0.485219776,0.7816711590000001,0.440381895,0.2,0.420531999,0.450391018,0.326119733,0.8304794520000001,0.406145145,0.0,0.810728745,0.7003641629999999,0.44590522299999996,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22637,0.419103314,0.507420293,0.635705364,0.67927555,0.438945039,0.445683847,0.39270158899999996,0.493551969,0.35237069,0.368872629,0.506768613,0.822665268,0.35701477200000004,0.570538975,0.7734792090000001,0.40694301299999996,0.43750537100000003,0.746630728,0.354562716,0.2,0.136694484,0.686080925,0.36465533,1.0,0.220926433,0.0,0.7236842109999999,0.519378191,0.535148249,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22655,0.495126706,0.527313067,0.395341635,0.47177486799999996,0.39687430700000004,0.38541342700000003,0.310819955,0.658527493,0.276939655,0.418498511,0.451950251,0.820566632,0.5313462870000001,0.5809307220000001,0.804520667,0.44144546,0.502165383,0.638814016,0.508428478,0.2,0.247606987,0.25346273,0.250284668,1.0,0.33689041200000003,0.003816794,0.912955466,0.666364218,0.559314802,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22664,0.321637427,0.53842725,0.529205473,0.581687976,0.405093007,0.37513734200000004,0.327340228,0.540997209,0.14439655199999998,0.551850374,0.522979358,0.641133263,0.23728157800000002,0.34943792700000004,0.575456086,0.632135465,0.418897353,0.494609164,0.358025215,0.5,0.09429415,0.5185279970000001,0.35737090299999996,0.618578767,0.0,0.003816794,0.8603238870000001,0.27405617,0.5526300470000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22671,0.274853801,0.305731339,0.361357155,0.297313602,0.291921255,0.380896844,0.312015288,0.611994672,0.21767241399999998,0.462606251,0.45373912,0.592864638,0.335313755,0.45985423700000005,0.686181756,0.392821204,0.500016922,0.6199460920000001,0.597785283,0.2,0.37428764299999995,0.436143431,0.41684203799999997,0.660958904,0.323246432,0.003816794,0.8259109309999999,0.418788225,0.440812187,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22697,0.440545809,0.659684276,0.733326519,0.7667548590000001,0.29918578100000004,0.315608713,0.248493593,0.672600654,0.407327586,0.346879195,0.437442024,0.647429171,0.49455516299999996,0.5575055170000001,0.772027389,0.392821204,0.519674669,0.642857143,0.330206194,0.2,0.408803901,0.390443133,0.290825569,1.0,0.25064923699999997,0.0,0.86437247,0.553308958,0.440812187,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22699,0.23391812899999997,0.577932515,0.46370753600000003,0.64583498,0.37568632799999996,0.368956048,0.289313941,0.7794638709999999,0.197198276,0.492111289,0.47307584700000005,0.406086044,0.306914477,0.382568591,0.5572985579999999,0.41156827700000004,0.476949914,0.397574124,0.657507986,0.5,0.37428764299999995,0.635812767,0.470573423,0.8304794520000001,0.67828414,0.0,0.594129555,0.434494544,0.631236328,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22705,0.243664717,0.402220914,0.43945726700000004,0.700038624,0.30369982,0.321434469,0.227866454,0.722853718,0.391163793,0.42540375700000005,0.508407746,0.397691501,0.5349341089999999,0.522219607,0.705584216,0.391228443,0.43561248700000005,0.614555256,0.23098492899999998,0.4,0.465460162,0.0,0.300085773,1.0,0.0,0.0,0.9139676109999999,0.667965502,0.402154598,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22706,0.43079922,0.45326315,0.442289713,0.49645436200000004,0.413168904,0.437073931,0.383083846,0.6293843929999999,0.373922414,0.5271022329999999,0.41688341799999995,0.70409234,0.6755706340000001,0.617130131,0.841627658,0.490270634,0.5447231929999999,0.645552561,0.439083633,0.7,0.661606403,0.28509940899999997,0.47540806,0.518204758,0.560020808,0.003816794,0.66902834,0.7082649590000001,0.4834935,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22708,0.2417154,0.65233852,0.5639483679999999,0.539235234,0.574439014,0.554013237,0.47026923200000004,0.586880084,0.496767241,0.590884217,0.501826345,0.782791186,0.621608664,0.721189903,0.9074316179999999,0.386420617,0.443227876,0.7816711590000001,0.46823608899999997,0.7,0.387838543,0.115629447,0.309042308,0.618578767,0.268682062,0.015267176,0.898785425,0.697835463,0.413781485,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22713,0.228070175,0.402220914,0.46624182299999994,0.27604628,0.30369982,0.309351038,0.255204217,0.7457669929999999,0.229525862,0.5113389220000001,0.437442024,0.390346275,0.321278899,0.360890754,0.5789181729999999,0.428199082,0.519674669,0.358490566,0.7660233409999999,0.7,0.37428764299999995,0.803299966,0.434099345,0.660958904,0.518362575,0.0,0.451417004,0.48367177,0.615656605,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22724,0.319688109,0.650193165,0.666789144,0.7202741690000001,0.5234029729999999,0.535677078,0.47885544700000005,0.592644826,0.40840517200000004,0.462606251,0.437442024,0.540398741,0.398394304,0.44115415799999996,0.7085004290000001,0.428199082,0.519674669,0.508086253,0.66549269,0.1,0.328136292,0.817568292,0.34988687700000004,0.8304794520000001,0.25064923699999997,0.003816794,0.502024291,0.45868867700000004,0.47907395700000005,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22734,0.639376218,0.0,0.0,0.0,0.278203695,0.252959545,0.159074117,0.6820794790000001,0.544181034,0.36159158399999997,0.381518025,0.650577125,0.577842237,0.652002065,0.8780658290000001,0.55520492,0.5883414779999999,0.605121294,0.221664773,0.7,0.424313513,0.514454785,0.239134147,1.0,0.04600924,0.0,0.8329959509999999,0.7815813159999999,0.47000948600000003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
22741,0.41130604299999995,0.34873150299999994,0.476092568,0.451420145,0.384482812,0.348495106,0.29932610800000004,0.5623620229999999,0.551724138,0.368872629,0.42818839399999997,0.7145855190000001,0.506671086,0.668761598,0.867359117,0.237783913,0.5309168439999999,0.78032345,0.397912696,0.3,0.392185548,0.279128886,0.215367003,0.9075342470000001,0.02405173,0.0,0.914979757,0.623003391,0.413781485,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22743,0.38596491200000005,0.310952774,0.369383223,0.468501349,0.28935214800000003,0.261007534,0.224942294,0.511959552,0.59375,0.35793240299999995,0.356561561,0.523609654,0.562768037,0.529633832,0.772027389,0.423713055,0.619402985,0.448787062,0.42290277200000004,0.7,0.424313513,0.272990157,0.39842046299999995,0.9075342470000001,0.231227952,0.0,0.8724696359999999,0.58053506,0.51253961,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
