opeid,agemedian,cdr2014_log,cdr2015_log,cdr2016_log,cohort2014_log,cohort2015_log,cohort2016_log,density_log,educationcollegeorabove,familysize_log,female_sqrt,homeownership,homevalue_log,incomehouseholdmedian_log,incomehouseholdsixfigure_log,laborforceparticipation_sqrt,male_reciprocal,married,population_log,proglength,raceasian_log,raceblack_log,racemultiple_log,racenative_reciprocal,raceother_log,racepacific,racewhite,rentmedian_log,unemploymentrate_log
1154,0.364522417,0.398808574,0.380891011,0.436810838,0.724345936,0.728034123,0.71238958,0.875858677,0.574353448,0.43908202,0.488458901,0.34207765,0.817361623,0.674924248,0.879425539,0.340941036,0.458817026,0.489218329,0.851158201,0.7,0.828149713,0.40107502,0.493933792,0.709393346,0.540050334,0.015267176,0.465587045,0.806825078,0.496330025
1155,0.32748538,0.325902085,0.325902085,0.356957126,0.714642209,0.725705767,0.706721901,0.739135899,0.418103448,0.587931637,0.479959401,0.554039874,0.754272339,0.676326094,0.878519979,0.383190319,0.46881106,0.636118598,0.790761603,0.7,0.832080364,0.302088044,0.493933792,0.618578767,0.707434067,0.015267176,0.399797571,0.791012006,0.535148249
1156,0.272904483,0.310952774,0.395341635,0.356957126,0.623350723,0.6290845,0.604006242,0.744391548,0.255387931,0.432264739,0.416883418,0.492130115,0.592665847,0.529259602,0.729684645,0.381567503,0.544723193,0.495956873,0.458698396,0.7,0.4423503,0.232011608,0.542987564,0.660958904,0.667767944,0.003816794,0.720647773,0.641029639,0.465359347
1157,0.288499025,0.408888488,0.373287456,0.400226827,0.634343803,0.636685005,0.608674078,0.704552201,0.228448276,0.530227226,0.433758284,0.499475341,0.518821834,0.475858692,0.72071807,0.467055445,0.524143375,0.588948787,0.539924968,0.7,0.438853121,0.246544356,0.450330843,0.618578767,0.551654777,0.007633588,0.79048583,0.561198402,0.643559996
1161,0.298245614,0.67269894,0.6226413,0.593656544,0.541525555,0.542925324,0.498612589,0.812089894,0.155172414,0.741881973,0.466114941,0.611752361,0.602222396,0.534108852,0.741666325,0.473976262,0.485219776,0.561994609,0.538991733,0.4,0.623492973,0.350713358,0.37175053,0.581184529,0.866574112,0.007633588,0.480769231,0.657320068,0.549223934
1163,0.30994152,0.600761933,0.421637992,0.571231381,0.366889843,0.330331108,0.376688132,0.70655125,0.338362069,0.570043041,0.469605226,0.593913956,0.640329977,0.627429386,0.835669804,0.406943013,0.481068273,0.618598383,0.584545513,0.4,0.615389087,0.508198553,0.489418815,0.581184529,0.586059574,0.011450382,0.619433198,0.734141299,0.565836498
1164,0.304093567,0.31605134,0.25203043,0.244355769,0.629161827,0.629866357,0.59863282,0.731499584,0.342672414,0.55794902,0.467862562,0.548793284,0.715404389,0.626468029,0.838939081,0.422209597,0.483139856,0.576819407,0.563908651,0.7,0.589231434,0.199669336,0.391993111,0.660958904,0.66050551,0.003816794,0.700404858,0.746834314,0.508578408
1165,0.222222222,0.25203043,0.238046284,0,0.317815898,0.3268841,0.263472708,0.819873173,0.752155172,0.34316928,0.444740646,0.400839454,0.799735474,0.593104275,0.842694159,0.465661613,0.510847823,0.389487871,0.551604298,0.7,0.704681797,0.492861841,0.571392337,0.660958904,0.385103615,0.019083969,0.597165992,0.770515769,0.549223934
1166,0.424951267,0.626283051,0.58821752,0.569083617,0.479211762,0.478764579,0.430381257,0.64840437,0.362068966,0.52082474,0.455522673,0.691500525,0.678346051,0.638262748,0.85359746,0.447234973,0.497877213,0.633423181,0.476614593,0.4,0.575938788,0.260168196,0.542987564,0.660958904,0.609661077,0.007633588,0.693319838,0.720022926,0.601941995
1169,0.38791423,0.305731339,0.330664453,0.329004114,0.515096986,0.517720585,0.463278751,0.648853517,0.575431034,0.472531912,0.431907614,0.642182581,0.716073983,0.677244578,0.880777082,0.487584819,0.526391751,0.57277628,0.443336677,0.7,0.626657076,0.40107502,0.531525049,0.518204758,0.573375891,0,0.648785425,0.752202427,0.504557637
1170,0.38791423,0,0.170842204,0.260729592,0.337551851,0.368956048,0.267351928,0.648853517,0.575431034,0.472531912,0.431907614,0.642182581,0.716073983,0.677244578,0.880777082,0.487584819,0.526391751,0.57277628,0.443336677,0.7,0.626657076,0.40107502,0.531525049,0.518204758,0.573375891,0,0.648785425,0.752202427,0.504557637
1171,0.38791423,0,0.127361065,0,0.413758938,0.407024434,0.371750518,0.648853517,0.575431034,0.472531912,0.431907614,0.642182581,0.716073983,0.677244578,0.880777082,0.487584819,0.526391751,0.57277628,0.443336677,0.5,0.626657076,0.40107502,0.531525049,0.518204758,0.573375891,0,0.648785425,0.752202427,0.504557637
1172,0.38791423,0.189695748,0.344353999,0.478189482,0.410766166,0.409043015,0.352892183,0.648853517,0.575431034,0.472531912,0.431907614,0.642182581,0.716073983,0.677244578,0.880777082,0.487584819,0.526391751,0.57277628,0.443336677,0.5,0.626657076,0.40107502,0.531525049,0.518204758,0.573375891,0,0.648785425,0.752202427,0.504557637
1173,0.38791423,0,0,0,0.348517013,0.356295107,0.284677524,0.648853517,0.575431034,0.472531912,0.431907614,0.642182581,0.716073983,0.677244578,0.880777082,0.487584819,0.526391751,0.57277628,0.443336677,0.5,0.626657076,0.40107502,0.531525049,0.518204758,0.573375891,0,0.648785425,0.752202427,0.504557637
1174,0.38791423,0,0.198541019,0,0.388556273,0.408375502,0.336029009,0.648853517,0.575431034,0.472531912,0.431907614,0.642182581,0.716073983,0.677244578,0.880777082,0.487584819,0.526391751,0.57277628,0.443336677,0.5,0.626657076,0.40107502,0.531525049,0.518204758,0.573375891,0,0.648785425,0.752202427,0.504557637
1177,0.32748538,0.573370682,0.570275214,0.510669766,0.384482812,0.425866669,0.367209082,0.739135899,0.418103448,0.587931637,0.479959401,0.554039874,0.754272339,0.676326094,0.878519979,0.383190319,0.46881106,0.636118598,0.790761603,0.7,0.832080364,0.302088044,0.493933792,0.618578767,0.707434067,0.015267176,0.399797571,0.791012006,0.535148249
1182,0.639376218,0.697463005,0.697463005,0.727023239,0.45402188,0.40770267,0.315513635,0.612454893,0.359913793,0.320635617,0.416883418,0.592864638,0.568385597,0.491981294,0.741666325,0.580216169,0.544723193,0.648247978,0.477433023,0.4,0.400643134,0.216439952,0.465651672,0.765279241,0.491054643,0.003816794,0.824898785,0.569813424,0.487841177
1183,0.32748538,0.483197436,0.348731503,0.502243095,0.511528521,0.514731247,0.47926505,0.769860089,0.410560345,0.498558956,0.450156018,0.368310598,0.698571232,0.531865228,0.788183214,0.383190319,0.504322649,0.46361186,0.66192058,0.7,0.657514368,0.704026077,0.567999128,0.518204758,0.694892248,0.022900763,0.359311741,0.734333824,0.587485703
1185,0.348927875,0.586777786,0.616432306,0.708580853,0.490728527,0.46690483,0.409432464,0.65717874,0.251077586,0.397511379,0.491827009,0.424973767,0.504929359,0.37338891,0.541637892,0.499580593,0.454874067,0.446091644,0.463077767,0.4,0.486479698,0.260168196,0.567999128,0.214041096,0.443599255,0,0.751012146,0.511949205,0.615656605
1186,0.239766082,0.66976419,0.636854858,0.755222568,0.438509062,0.437549651,0.377883465,0.679608917,0.217672414,0.567032323,0.437442024,0.578174187,0.461233218,0.483844902,0.719801444,0.49427765,0.519674669,0.601078167,0.609255543,0.4,0.4423503,0.239399111,0.470573423,0.445205479,0.557262834,0.003816794,0.780364372,0.545881584,0.549223934
1187,0.352826511,0.692199287,0.659684276,0.713327537,0.483909279,0.479921309,0.427606528,0.466987239,0.160560345,0.376104477,0.466114941,0.450157398,0.343300402,0.307894054,0.562901286,0.567227137,0.485219776,0.346361186,0.214467097,0.4,0.230988634,0.497354999,0.60617508,0.243677555,0.430196875,0.003816794,0.734817814,0.339812374,0.643559996
1190,0.274853801,0.663772682,0.57642255,0.651999646,0.405093007,0.414201258,0.341409372,0.821542976,0.110991379,0.65386176,0.473075847,0.350472193,0.523333264,0.434023434,0.636233949,0.435596564,0.476949914,0.504043127,0.430503931,0.4,0.643329607,0.571942745,0.450330843,0.618578767,0.716447603,0.007633588,0.505060729,0.54021648,0.593362341
1191,0.384015595,0.567134883,0.5347855,0.529241071,0.434019304,0.462432422,0.400970079,0.719599399,0.550646552,0.408056385,0.433758284,0.589716684,0.72642602,0.693062188,0.888720186,0.400713151,0.524143375,0.618598383,0.440772499,0.4,0.617032613,0.232011608,0.53539958,0.830479452,0.336890412,0.019083969,0.751012146,0.760028126,0.4834935
1192,0.134502924,0.580921239,0.519573706,0.478189482,0.498109903,0.507591224,0.455994332,0.683170214,0.502155172,0.361591584,0.495177437,0.352570829,0.704969962,0.449327832,0.73575522,0.486237513,0.450961793,0.357142857,0.492000944,0.4,0.438853121,0.25346273,0.416842038,0.660958904,0.37955719,0,0.8451417,0.624282567,0.45580918
1193,0.43079922,0.607429507,0.509493793,0.593656544,0.494612454,0.491196696,0.432410395,0.766923681,0.413793103,0.536449973,0.444740646,0.655823715,0.704188705,0.653305286,0.860091598,0.450108017,0.510847823,0.679245283,0.470713988,0.5,0.81802222,0.350713358,0.450330843,0.618578767,0.349834386,0.015267176,0.545546559,0.730270651,0.45580918
1196,0.423001949,0.395341635,0.265166517,0.381961948,0.542285706,0.541966547,0.490070899,0.681403154,0.507543103,0.428839746,0.473075847,0.499475341,0.78648915,0.636243196,0.86302683,0.411568277,0.476949914,0.567385445,0.487147775,0.7,0.462296059,0.285099409,0.502745841,0.709393346,0.759736705,0.007633588,0.6548583,0.81441859,0.51253961
1197,0.43079922,0.67269894,0.61133374,0.381961948,0.505677153,0.460285527,0.352892183,0.762903896,0.5,0.462606251,0.45373912,0.526757608,0.746009266,0.632813067,0.84898915,0.444347527,0.500016922,0.675202156,0.567729425,0.4,0.835945682,0.272990157,0.55755901,0.660958904,0.452154385,0.019083969,0.487854251,0.742335022,0.500475477
1200,0.356725146,0.223096973,0.321032687,0.290434097,0.515271468,0.506968048,0.47487355,0.746205678,0.523706897,0.492111289,0.441102669,0.40818468,0.746909872,0.595592162,0.826140282,0.406943013,0.515242971,0.539083558,0.565213684,0.7,0.662954569,0.526452887,0.439617711,0.765279241,0.701241065,0.007633588,0.53340081,0.777123833,0.51253961
1201,0.300194932,0.71653312,0.649112469,0.642691539,0.521806569,0.528720174,0.489888329,0.747078131,0.410560345,0.545716779,0.464362319,0.492130115,0.708985398,0.574382231,0.802621657,0.423713055,0.487308083,0.574123989,0.563802757,0.4,0.754090754,0.290910699,0.47540806,0.765279241,0.643358014,0.015267176,0.54757085,0.735102973,0.5722029
1202,0.282651072,0.612619673,0.57642255,0.599421839,0.432153541,0.392980275,0.297958779,0.679264007,0.25,0.605526162,0.450156018,0.559286464,0.706446783,0.639442841,0.852071818,0.337395718,0.504322649,0.592991914,0.547083243,0.4,0.477702883,0.224364842,0.470573423,0.518204758,0.658656768,0,0.730769231,0.790345916,0.524082825
1203,0.421052632,0.525403988,0.523477939,0.367277287,0.499595141,0.507591224,0.435375104,0.754377972,0.399784483,0.495339978,0.426319728,0.305351522,0.741923987,0.506180984,0.77275447,0.467055445,0.533193681,0.623989218,0.596478916,0.4,0.657514368,0.216439952,0.416842038,0.830479452,0.483739575,0.003816794,0.723684211,0.780557191,0.590440167
1205,0.364522417,0.305731339,0.310952774,0.391270055,0.563937721,0.563493084,0.515240987,0.875858677,0.574353448,0.43908202,0.488458901,0.34207765,0.817361623,0.674924248,0.879425539,0.340941036,0.458817026,0.489218329,0.851158201,0.7,0.828149713,0.40107502,0.493933792,0.709393346,0.540050334,0.015267176,0.465587045,0.806825078,0.496330025
1206,0.434697856,0.577932515,0.540225427,0.553479086,0.467098995,0.472730586,0.410280932,0.767816432,0.42887931,0.428839746,0.471342973,0.562434418,0.746160757,0.644652971,0.853090061,0.402277467,0.479004975,0.610512129,0.595962855,0.4,0.594703639,0.190773797,0.484827954,0.660958904,0.505077815,0.015267176,0.74291498,0.72792964,0.465359347
1207,0.222222222,0,0.150190483,0.425231649,0.317815898,0.388860435,0.246147111,0.819873173,0.752155172,0.34316928,0.444740646,0.400839454,0.799735474,0.593104275,0.842694159,0.465661613,0.510847823,0.389487871,0.551604298,0.7,0.704681797,0.492861841,0.571392337,0.660958904,0.385103615,0.019083969,0.597165992,0.770515769,0.549223934
1208,0.276803119,0.602111963,0.577932515,0.648937329,0.497032606,0.487076856,0.439189436,0.762988193,0.17887931,0.587931637,0.483372966,0.351521511,0.610870902,0.447987138,0.685112722,0.454391046,0.464789792,0.549865229,0.537144672,0.4,0.344558971,0.414489129,0.564563236,0.660958904,0.602809466,0.030534351,0.724696356,0.634864742,0.655340591
1212,0.247563353,0.501078014,0.490076714,0.531779344,0.51404237,0.507176284,0.450347462,0.721658973,0.160560345,0.628544456,0.451950251,0.452256034,0.473582804,0.440682923,0.684038585,0.508754618,0.502165383,0.522911051,0.655278589,0.7,0.726130905,0.550382695,0.647431703,0.618578767,0.643358014,0.030534351,0.432186235,0.565678262,0.68374189
1215,0.228070175,0.35722981,0.391818321,0.425231649,0.550220161,0.550351971,0.52341613,0.695820732,0.215517241,0.675874041,0.462604654,0.519412382,0.562818131,0.527578645,0.74332708,0.450108017,0.489404828,0.516172507,0.802694767,0.7,0.489333206,0.424034179,0.480158612,0.547945205,0.754714605,0.011450382,0.61437247,0.632621241,0.628701936
1216,0.461988304,0.373287456,0.377122584,0.381961948,0.65085371,0.661100166,0.633020167,0.690218469,0.379310345,0.501768282,0.437442024,0.729275971,0.671711629,0.62371976,0.844812116,0.483534008,0.519674669,0.640161725,0.434137166,0.7,0.494937284,0.359259962,0.515452776,0.547945205,0.530982813,0.003816794,0.743927126,0.660590932,0.565836498
1218,0.296296296,0.198541019,0.18047397,0.152328809,0.590754908,0.605574492,0.573991466,0.667364772,0.489224138,0.492111289,0.416883418,0.324239244,0.569706679,0.467173205,0.697617676,0.536764549,0.544723193,0.549865229,0.408117964,0.7,0.764744127,0.567153311,0.398420463,0.765279241,0.349834386,0.026717557,0.539473684,0.520046571,0.524082825
1219,0.286549708,0.729622513,0.674633587,0.692463737,0.583995701,0.578959449,0.510359337,0.792793848,0.295258621,0.58497089,0.459074017,0.370409234,0.658839617,0.504183334,0.746612266,0.414629917,0.493623835,0.474393531,0.670687792,0.4,0.617032613,0.573516112,0.47540806,0.445205479,0.693279769,0.034351145,0.519230769,0.696564922,0.593362341
1220,0.337231969,0.321032687,0.344353999,0.226767998,0.488115559,0.496315837,0.441345749,0.668790441,0.350215517,0.545716779,0.464362319,0.661070304,0.650900017,0.654054737,0.860091598,0.370059999,0.487308083,0.648247978,0.633764602,0.7,0.575938788,0.359259962,0.550370441,0.518204758,0.527886429,0.003816794,0.699392713,0.762542427,0.559314802
1223,0.304093567,0.650193165,0.640267197,0.644268464,0.547064833,0.55244614,0.504745535,0.7832787,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.481149422,0.749850182,0.408489191,0.489404828,0.473045822,0.963493383,0.4,0.591069846,0.499567307,0.410838503,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167
1227,0.304093567,0.742670679,0.693968106,0.743101144,0.49724918,0.517168086,0.458569766,0.7832787,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.481149422,0.749850182,0.408489191,0.489404828,0.473045822,0.963493383,0.4,0.591069846,0.499567307,0.410838503,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167
1228,0.323586745,0.600761933,0.580921239,0.573359883,0.505481398,0.523399361,0.473797347,0.816819229,0.334051724,0.523968089,0.481668503,0.308499475,0.730998165,0.478369436,0.750652433,0.339171735,0.466796453,0.526954178,0.455700709,0.4,0.435302548,0.390443133,0.410838503,0.547945205,0.808220005,0,0.612348178,0.568046591,0.569038647
1229,0.335282651,0.373287456,0.300380966,0.377167314,0.440239474,0.445251928,0.373009181,0.740727404,0.240301724,0.587931637,0.450156018,0.560335782,0.665256331,0.561784004,0.796826541,0.458642849,0.504322649,0.571428571,0.521266132,0.7,0.400643134,0.20821594,0.404700046,0.709393346,0.90430877,0.003816794,0.543522267,0.727146161,0.496330025
1230,0.300194932,0,0,0,0.39615145,0.40283647,0.341409372,0.747078131,0.410560345,0.545716779,0.464362319,0.492130115,0.708985398,0.574382231,0.802621657,0.423713055,0.487308083,0.574123989,0.563802757,0.7,0.754090754,0.290910699,0.47540806,0.765279241,0.643358014,0.015267176,0.54757085,0.735102973,0.5722029
1238,0.32748538,0.289266783,0.271447509,0.356957126,0.524189873,0.531259913,0.486540628,0.769860089,0.410560345,0.498558956,0.450156018,0.368310598,0.698571232,0.531865228,0.788183214,0.383190319,0.504322649,0.46361186,0.66192058,0.7,0.657514368,0.704026077,0.567999128,0.518204758,0.694892248,0.022900763,0.359311741,0.734333824,0.587485703
1239,0.348927875,0.536614026,0.598036374,0.641104067,0.426292231,0.442612964,0.409005373,0.7025183,0.296336207,0.511338922,0.466114941,0.538300105,0.629089934,0.523838947,0.763870503,0.464264506,0.485219776,0.621293801,0.583915056,0.5,0.494937284,0.390443133,0.515452776,0.547945205,0.537063883,0.026717557,0.727732794,0.664986424,0.542278705
1242,0.356725146,0.66275779,0.603453633,0.749239235,0.432623905,0.443058559,0.366542218,0.672965806,0.514008621,0.346879195,0.513300712,0.33683106,0.748877024,0.585060139,0.807028005,0.408489191,0.429977099,0.51212938,0.423045108,0.4,0.494937284,0.337230061,0.527594768,0.765279241,0.37955719,0.011450382,0.787449393,0.707234503,0.419410667
1243,0.304093567,0.348731503,0.35722981,0.346167709,0.570034544,0.592709203,0.562458823,0.7832787,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.481149422,0.749850182,0.408489191,0.489404828,0.473045822,0.963493383,0.7,0.591069846,0.499567307,0.410838503,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167
1246,0.251461988,0.560714292,0.586777786,0.59170323,0.395422281,0.330331108,0.257339761,0.606486835,0.122844828,0.713338696,0.444740646,0.631689402,0.417662944,0.438061684,0.65900934,0.533014821,0.510847823,0.575471698,0.469239989,0.4,0.354896584,0.439068447,0.489418815,0.310980999,0.714967527,0.007633588,0.660931174,0.506801398,0.68374189
1247,0.362573099,0.57943203,0.439457267,0.610548547,0.387757325,0.379963796,0.293734631,0.707096737,0.316810345,0.508158208,0.464362319,0.545645331,0.685773162,0.591444572,0.816786987,0.368394329,0.487308083,0.625336927,0.521463725,0.4,0.328136292,0.115629447,0.404700046,0.467221135,0.704356563,0.007633588,0.759109312,0.693584089,0.474580132
1249,0.304093567,0.087855801,0.16076229,0.226767998,0.491427187,0.495841454,0.45334715,0.7832787,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.481149422,0.749850182,0.408489191,0.489404828,0.473045822,0.963493383,0.7,0.591069846,0.499567307,0.410838503,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167
1250,0.290448343,0.53842725,0.593882655,0.551163689,0.50587245,0.518086919,0.459831773,0.763534638,0.386853448,0.504968014,0.488458901,0.360965373,0.740281996,0.590394066,0.819751868,0.304183517,0.458817026,0.528301887,0.545228059,0.4,0.525991076,0.20821594,0.42846719,0.709393346,0.686724798,0.034351145,0.701417004,0.753303882,0.496330025
